Local;Data;Horário;ID do Trabalho;Título;Autor(es);Orientador(es);Resumo
Edifício JMM - IPPUR Bloco: Andar: 5o 522;22 Sep / SEG;13:30 às 15:30h;5008;MOBILIDADE URBANA, TICS E PARTICIPAÇÃO: REFLEXÕES SOBRE A QUALIDADE E EFETIVAÇÃO DOS MODAIS METROPOLITANOS DA RMRJ;DANIEL RODRIGUES DE CARVALHO;ROSANGELA MARINA LUFT;Este trabalho busca investigar a interação entre os serviços públicos urbanos e os desafios socioambientais, tecnológicos e democráticos, com foco na mobilidade urbana e no uso das tecnologias da informação e comunicação (TICs). O objetivo é compreender de que forma essas tecnologias podem contribuir para a promoção da justiça socioespacial e da sustentabilidade em contextos urbanos. A pesquisa encontra-se em fase inicial e está sendo desenvolvida no âmbito do Grupo de Pesquisa Cidade, Direito e Mobilidade (CiDMobi), em diálogo com os referenciais teóricos discutidos coletivamente. O engajamento social por meio das TICs amplia os processos participativos de quem vivencia cotidianamente a cidade. Com base nessa perspectiva, o trabalho propõe um levantamento teórico e comparativo de documentos oficiais sobre a mobilidade urbana na Região Metropolitana do Rio de Janeiro, sem delimitar previamente um modal específico. Pretende-se definir um recorte empírico ao longo do desenvolvimento da pesquisa, considerando critérios como participação social, qualidade dos serviços e inclusão territorial. A proposta é utilizar as inovações tecnológicas como ferramentas para fomentar abordagens participativas e inclusivas, fortalecendo a construção de narrativas coletivas. Discute-se, ainda, o papel da comunicação e da informação como meios de aproximação política com a cidade, mesmo quando tais dimensões são tensionadas pelas lógicas do mercado global.
Edifício JMM - IPPUR Bloco: Andar: 5o 526;22 Sep / SEG;13:30 às 15:30h;2014;Quem financia, planeja? Proibição de doações corporativas de campanha e novos agentes protagonistas de projetos de revitalização urbana no Rio de Janeiro.;ERICK SILVA OMENA DE MELO;ISABELA CAMPBELL;As alterações no marco regulatório do financiamento eleitoral brasileiro, em especial a proibição das doações empresariais a partir de 2015, suscitam novas problematizações acerca das relações entre agentes econômicos e Estado na produção do espaço urbano. Este estudo tem como objetivo analisar os efeitos dessas transformações sobre a governança urbana no Rio de Janeiro, tomando como estudo de caso o Projeto Reviver Centro, lançado em 2021.A metodologia baseia-se no monitoramento político-institucional do processo, com especial atenção à análise do financiamento eleitoral nas eleições municipais, a partir dos dados disponibilizados pelo Tribunal Superior Eleitoral (TSE) referentes às eleições de 2012 a 2024.A análise dos dados evidencia inicialmente o predomínio de recursos privados no financiamento de campanhas eleitorais até o ano de 2012. Essa tendência é drasticamente alterada em 2016, com a proibição do financiamento por pessoas jurídicas. A partir de então, há um predomínio dos recursos oriundos do fundo público, modificando significativamente a dinâmica entre os agentes econômicos e o sistema político-eleitoral.A proibição de doações corporativas por parte de tradicionais agentes locais e nacionais, que historicamente dominaram tanto o mercado imobiliário e da construção civil quanto o sistema de financiamento de campanhas eleitorais no Centro do Rio, parece ter criado um novo cenário de oportunidades. Esse contexto pode estar facilitando a crescente inserção de agentes financeiros e investidores internacionais, especialmente nos grandes empreendimentos urbanos e nas operações de reestruturação imobiliária. Com a retração dos antigos financiadores, observa-se uma abertura para novos fluxos de capitais globais, que passam a desempenhar um papel cada vez mais relevante na redefinição das dinâmicas de produção do espaço urbano e na transformação do perfil econômico e político da região central da cidade.Para aprofundar a compreensão dessa dinâmica, a pesquisa conta com um método complementar baseado na realização de entrevistas semiestruturadas com potenciais agentes envolvidos — entre eles representantes do setor imobiliário, gestores públicos, consultores urbanísticos, membros de conselhos e associações empresariais. O objetivo dessas entrevistas é compreender de forma qualitativa como esses agentes percebem e exercem sua influência na formulação e execução do Projeto Reviver Centro, especialmente em um cenário de mudanças no marco regulatório do financiamento eleitoral.Essa nova configuração reforça a hipótese de que, embora o vínculo direto entre capital privado e campanhas eleitorais tenha sido formalmente restringido, as relações entre setor imobiliário e poder público seguem ativas — ainda que com novos agentes, outras estratégias e formas de intermediação. A pesquisa busca, portanto, entender como se dá essa adaptação dos atores tradicionais e a entrada de novos agentes no jogo político e urbano pós-reforma do financiamento eleitoral.
Edifício JMM - IPPUR Bloco: Andar: 5o 526;22 Sep / SEG;13:30 às 15:30h;2165;Terreiros de Quilombo: o direito à cidade em Santa Rita do Bracuí;"CINTIA ABEL BEZERRA; LAIDYANNE DA SILVA MENDONÇA";RENATO EMERSON NASCIMENTO DOS SANTOS;"Este trabalho apresenta o projeto de extensão do Núcleo de Estudos e Pesquisas em Geografia, Relações Raciais e Movimentos Sociais – NEGRAM junto à Associação dos Remanescentes de Quilombo de Santa Rita do Bracuí – ARQUISABRA. Trata-se de esforço coletivo cujo objetivo principal é a elaboração de um plano popular de ocupação e desenvolvimento territorial para o Quilombo de Santa Rita do Bracuí, no município de Angra dos Reis. Busca-se debater sobre o direito à cidade, pensar o território e o fortalecimento do turismo de base comunitária e instrumentalizar a participação da comunidade quilombola na disputa pelo processo de revisão do Plano Diretor de Angra dos Reis, bem como reivindicar ações da prefeitura no território. A metodologia do projeto se desdobra em cinco frentes de atuação: (i) Recenseamento - coleta de dados sócio-territoriais, dando sequência ao Censo Quilombola anteriormente realizado e protagonizado pela comunidade; (ii) Legislações - levantamento de legislação relacionada aos territórios quilombolas, como Planos Municipais de Igualdade Racial; (iii) Seminário e Escuta - realização de escutas e seminários de apresentação e discussão do projeto com a comunidade; (iv) Cartografias - compatibilização e espacialização dos dados coletados no Censo Quilombola e produção de mapas, análises e sistematização das produções (atividade à qual venho me dedicando); (v) Turismo e Memória - levantamento das legislações relacionadas ao turismo e preservação de memórias, bem como dos repertórios e práticas turísticas de comunidades quilombolas. O material produzido foi apresentado e debatido junto à comunidade, no Seminário Terreiros de Quilombo e em outras duas escutas comunitárias, e a partir do acúmulo destes encontros ficaram evidenciadas as demandas mais latentes do quilombo, que nortearam não só o processo do Plano de Desenvolvimento, como também as prioridades relacionadas à produção cartográfica e ao apoio às disputas territoriais. Portanto, a cada escuta pudemos desenvolver cartografias que fizessem sentido com o momento e os interesses da comunidade, resultando em mapas de: (i) limites territoriais e localização; (ii) distribuição das famílias dentro e fora do território reconhecido pelo INCRA; (iii) pontos de interesse turístico; (iv) plantio; (v) abastecimento de água; (vi) atividades culturais; (vii) esgotamento sanitário. Após as fortes chuvas em dezembro de 2023 e consequente intervenção da prefeitura devido aos desastres ambientais, sem diálogo com a comunidade, as cartografias produzidas neste trabalho foram utilizadas para embasar ofícios enviados ao Ministério Público Federal com o intuito de paralisar as intervenções realizadas ao longo do rio Bracuí no território quilombola. Os mapas produzidos colaboraram para provar que a área afetada era território quilombola, justificando a paralisação das obras por um período, até que fosse feita consulta à ARQUISABRA, cumprindo a Convenção 169 da Organização Internacional do Trabalho."
Edifício JMM - IPPUR Bloco: Andar: 5o 526;22 Sep / SEG;13:30 às 15:30h;4069;MORRO DA PROVIDÊNCIA: POR QUE NÃO PERTENCER À PEQUENA ÁFRICA? LEVANTAMENTO HISTÓRICO E CONFIGURAÇÃO DOS ATIVISMOS DO MORRO DA PROVIDÊNCIA COMO FORMA DE RECONHECIMENTO DA REGIÃO. AUTORES E ORIENTADORES: RENATO EMERSON NASCIMENTO DOS SANTOS,THAIS DE PAULA DA SILVA TRABALHO: 4474 TITULO: MEMÓRIAS NEGRAS E DESAFIOS CARTOGRÁFICOS NA PEQUENA ÁFRICA;"EMILYN CRISTINA CONCEIÇÃO DA SILVA; IURI MACHADO DE MENDONCA";RENATO EMERSON NASCIMENTO DOS SANTOS;A Pequena África, berço da cultura negra na parte central da cidade, vem emergindo como objeto de disputa de significação dos lugares, construção de locais de memória e ativismos negros. Desde a redescoberta do Cais do Valongo, a criação do Circuito Histórico de Celebração da Herança Africana (Decreto Municipal 34.803/2011), o reconhecimento do Cais como Patrimônio da Humanidade pela UNESCO em 2017 e a criação do Circuito Histórico da Pequena África (Lei Estadual 8.105/2018), a ideia de Pequena África vem sendo focada na Zona Portuária. Isto contribui para a não consideração de outros lugares de memória (Nora,1993), cuja importância para a história negra como também integrantes da Pequena África vêm sendo reivindicada. Diante disso, a presente pesquisa, pretende abordar a disputa por identidade territorial dos atores sociais do Morro da Providência, importante marco na história da cidade cujos atores hoje confrontam a dinâmica de poder dos agentes governamentais da cidade. Neste processo, além da pesquisa bibliográfica como forma de aprofundamento teórico, a metodologia da pesquisa se baseou em entrevistas com moradores ativistas, selecionados a partir das atividades do grupo de Extensão “Censo Popular, Automapeamento e Cartografia Social do Morro da Providência”, que possibilitaram o contato. Após um período de acúmulo e maturação das informações, foram elaboradas cerca de cinco perguntas e então foram entrevistados três atores sociais locais que promovem reflexões e debates sobre o Morro da Providência. O objetivo foi identificar suas ações e discursos que exaltam a identidade do território e contribuem para a construção da ideia do Morro como parte integrante da Pequena África. O SOS Providência, uma entidade de cunho não governamental, representada por Hugo Oliveira, na execução do projeto de recenseamento do Morro da Providência, levou para o treinamento de seus agentes territoriais (os chamados Moradores Monitores), um destaque na formação dos agentes no que diz respeito a conscientização da identidade do território como pertencente à Pequena África. Outra ação significativa foi a formulação coletiva promovida pelos moradores de um Roteiro Histórico do Morro da Providência. Assim também, há um projeto promovido pelo morador Cosme Felippsen chamado “Rolé dos Favelados”, que promove uma visitação aos principais pontos históricos do centro do Rio de Janeiro e incluindo pontos dentro do Morro da Providência, e realizando também um circuito voltado somente para a Providência. Mauricio Hora, outra personalidade do território, líder comunitário e fotógrafo do Morro da Providência, em muitas de suas exposições promove a realidade e a história da região. Neste ponto, a pesquisa trará os entrelaçamentos finais sobre as análises desenvolvidas através das narrativas dos ativistas locais, o olhar para as disputas territoriais e o contexto histórico da região.
Edifício JMM - IPPUR Bloco: Andar: 5o 526;22 Sep / SEG;13:30 às 15:30h;6426;ANALISANDO A REVITALIZAÇÃO DO CENTRO DO RIO DE JANEIRO E OS NOVOS AGENTES PREDOMINANTES;ERICK SILVA OMENA DE MELO;LUCAS CARDOSO GREGORIO;O desenvolvimento urbano do Rio de Janeiro tem sido historicamente marcado por grandes intervenções. Neste contexto, a pesquisa em curso analisa o programa REVIVER CENTRO, lançado pela Prefeitura em 2021, com o objetivo de incentivar a ocupação imobiliária na região central da cidade. O foco é a atualização e aprofundamento de dados sobre o programa, além do planejamento das próximas etapas, com ênfase na atuação em campo. O principal mecanismo utilizado é a operação interligada (OI), que transfere o potencial construtivo de áreas com restrições — como bairros da zona sul — para áreas centrais com maior capacidade de adensamento. Esse instrumento permite que empresas construam no centro em troca da possibilidade de utilizar o potencial construtivo na zona sul, onde, de outra forma, seria legalmente mais difícil edificar. A pesquisa investiga os principais atores envolvidos na expansão imobiliária central, buscando compreender alterações no perfil das empresas atuantes, suas causas e consequências, além do grau de internacionalização e financeirização do setor — com destaque para a presença crescente de empresas de capital aberto e investidores estrangeiros. A metodologia envolve análise de dados públicos, cobranças por atualizações aos órgãos competentes, levantamento de novas informações sobre as empresas beneficiadas e estudo de seus quadros societários e conexões com outros grupos econômicos. Também se examinam licenças emitidas e empresas influentes nos empreendimentos. Os resultados preliminares apontam para a previsão de 4.549 unidades residenciais e 76 comerciais no centro, sendo 22% da Brookfield, 20% da Opportunity, 14% da Cyrela e 44% de outras empresas. Do total, 53% são novos edifícios e 47% reformas. Em relação à contrapartida na zona sul, 64% das 432 unidades estão sob responsabilidade da Opportunity, que compartilha quadro societário com o Brix Fundo de Investimento Imobiliário. Do total de 236.581 m² previstos para construção no centro, 42.468 m² foram transferidos para a zona sul por meio da OI. Os dados sugerem que o REVIVER CENTRO estimula a entrada de capital financeiro no setor imobiliário carioca, substituindo empresas locais por grandes agentes financeiros e aumentando a participação de capitais estrangeiros. Esse cenário indica um processo de financeirização urbana, no qual os interesses do mercado financeiro moldam o desenvolvimento urbano. Como consequência, cresce a dependência econômica do país em relação ao capital internacional e às dinâmicas globais, com impactos na produção e gestão do espaço urbano. A médio e longo prazo, essa tendência pode acirrar desigualdades e deslocamentos socioespaciais nas áreas centrais. A pesquisa seguirá com entrevistas aos agentes jurídicos envolvidos, aprofundamento das informações coletadas e articulação com a bibliografia especializada, acompanhando as próximas fases do programa e suas implicações para a revitalização urbana do Rio.
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 3º andar Sala 32;22 Sep / SEG;14:30 às 17:30h;658;POLARIZAÇÃO E TECNOLOGIA: O CRESCIMENTO ASSIMÉTRICO DA EXTREMA−DIREITA NO BRASIL AUTORES E ORIENTADORES: DIOGO MONTEIRO DARIO,LEONARDO DAVID SILVA DOS SANTOS TRABALHO: 1259 TITULO: Redes sociais e desestabilização democrática na América Latina: uma análise sobre golpes de Estado e ataques às instituições.;ANTONIO GABRIEL LOURENCO RIBEIRO;DIOGO MONTEIRO DARIO;Este trabalho tem como objetivo investigar como as transformações tecnológicas, em especial o uso das redes sociais, contribuíram para a intensificação da polarização política no Brasil e para o crescimento assimétrico da extrema-direita. A pesquisa parte da hipótese de que a radicalização política da direita não resulta de um perfil ideológico previamente conservador do eleitorado, mas do encontro entre uma demanda reprimida por representação política de direita e uma nova oferta que, por meio das tecnologias digitais, passou a moldar e intensificar essa demanda. A metodologia utilizada é qualitativa, com base em revisão bibliográfica de autores da ciência política, comunicação e estudos sobre populismo digital, como Mason (2018), Fuks e Marques (2020) e Da Empoli (2019). O estudo também se apoia na análise crítica de dados históricos e políticos recentes. Os resultados parciais indicam que a radicalização da direita, em contraste com o processo de moderação da esquerda, está fortemente relacionada à capacidade das novas tecnologias de promover mobilização afetiva, disseminação de discursos de ódio e desinformação. Conclui-se que a assimetria observada na política brasileira recente decorre menos de mudanças no eleitorado e mais do uso estratégico das plataformas digitais por atores da nova direita, o que traz implicações relevantes para a estabilidade democrática e a mediação do debate público no país.
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 3º andar Sala 32;22 Sep / SEG;14:30 às 17:30h;1751;O PROTAGONISMO DAS MULHERES NO ENFRENTAMENTOS ÁS MUDANÇAS CLIMÁTICAS NO SUL GLOBAL: UM ENFOQUE NA AMÉRICA LATINA E EM ÁFRICA;NATALIA PONCIANO;RENATA GUIMARAES REYNALDO;Os efeitos das mudanças climáticas já estão sendo sentidos em todos os continentes do globo, e, segundo os cientistas, estamos a passos lentos no combate e enfrentamento dessa crise, que já promove impactos significativos na vida da população global, principalmente nas mais vulneráveis e pertencentes à periferia do mundo: o Sul Global. As mulheres sempre ocuparam historicamente um espaço de liderança na luta pela preservação da natureza, das florestas, dos alimentos, dos rios e da terra, e mais que isso, de garantir um futuro possível para as próximas gerações. No entanto, segundo dados da ONU, com o rápido avanço da crise climática, o grupo de mulheres e meninas serão os mais afetados pelos efeitos desse novo cenário e corresponderão a 80% dos deslocados por desastres e mudanças climáticas em todo o mundo. Com o aumento desenfreado da crise climática, muitas comunidades e territórios em situação de vulnerabilidade socioeconômica nos países do Sul Global estão enfrentando dificuldades em obter acesso a ferramentas, financiamento e suporte na formulação de projetos de resiliência e adaptação climática e políticas públicas que freiem esses impactos. Como hipótese da pesquisa, tem-se que a liderança das mulheres do Sul Global, como observado em particular nas experiências reais e concretas da América Latina e no continente Africano, tem sido um motor capaz de gerar alternativas e soluções efetivas em seus territórios e, consequentemente, no redesenho do futuro, o que comprova sua crucialidade para se pensar o adiamento do fim do mundo. Desse modo, a presente pesquisa, ainda em andamento, visa explorar através de uma abordagem interseccional de marcadores sociais qual o papel das mulheres do Sul Global no enfrentamento das mudanças climáticas e qual o papel que elas desempenham na liderança de iniciativas de restauração e justiça climática em seus territórios e, consequentemente, no redesenho do futuro. Vale ressaltar também que o alvo geográfico desta pesquisa é a América Latina e o continente africano, a fim de investigar iniciativas nesses territórios. A metodologia utilizada na pesquisa é a abordagem qualitativa, apoiando-se em métodos de coleta de dados de pesquisa bibliográfica e análise de documentos. Dessa forma, a pesquisa busca, através da lente interseccional, expor e analisar experiências reais e concretas, junto a dados de organizações internacionais, governos e instituições vinculadas ao tema. Como resultados, espera-se compreender o impacto crucial das mulheres do Sul Global no enfrentamento dos efeitos das mudanças climáticas e em uma nova proposta de futuro.
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 3º andar Sala 32;22 Sep / SEG;14:30 às 17:30h;4361;A Extrema−Direita ibérica (Vox na Espanha, Chega em Portugal) e seu papel de articulação internacional (Foro de Madri);"ARTUR BARCELOS SANTOS FERNANDES; ELIDIO ALEXANDRE BORGES MARQUES; GABRIELA LIMA LAPA E SILVA; ISABELLE RUAS HAUS; NICOLLE FIGUEIREDO PORTO DE SOUSA";OTÁVIO GOMES MIRANDA;A presente pesquisa tem por objetivo investigar as principais articulações políticas no campo de extrema-direita da Península Ibérica, principalmente por meio de suas expressões partidárias eleitorais de maior destaque, com Vox na Espanha e Chega em Portugal, mas também de modo complementar, observando a relação destes grandes movimentos com segmentos de menor mobilização e maior radicalismo, como os Partidos que compuseram a aliança “ADÑ-Identidad Española” nas eleições europeias de 2019 e o Grupo 1143, grupo abertamente neonazista acusado de colaboração com deputados do Chega. Será abordada a composição e contexto de formação do “Foro de Madrid”, organização criada em 2020 que aglomera contatos entre a extrema direita europeia e latino americana e quais cooperações ou desavenças tem ocorrido entre os dois grandes partidos no Campo da Extrema-Direita Europeia, via Parlamento Europeu. O encampamento destes partidos políticos no campo da extrema direita nesta pesquisa, se dá pelo uso das teorias sobre o “pós-facismo” de Enzo Traverso e a teoria sobre o enfraquecimento da hegemonia neoliberal progressista de Nancy Fraser. Durante a Pesquisa, nosso recorte temporal principal será a partir do ano de 2019, dado fato que é a partir deste ano que surge o Chega em Portugal e o Vox ganha assentos no parlamento europeu pela primeira, permitindo se observar a expansão e os avanços eleitorais desses partidos, e como esse se deu. Porém, também será usado como ponto auxiliar ao recorte temporal principal, usando também um recorte secundário que começa a partir de 2008, ano que começou uma crise econômica mundial que afetou fortemente a economia de Portugal e Espanha com o fim de observar as raízes políticas e econômicas na Península Ibérica que viriam a semear o crescimento político destas forças de extrema-direita. Diante disso, esperamos destrinchar e evidenciar o discurso desses partidos de extrema-direita no sistema político ibérico e Europeu, por meio dos Programas políticos disponibilizados por esses Partidos e Discursos de suas Lideranças. Portanto, o objetivo principal do presente trabalho é contribuir para a compreensão da dinâmica política ibérica contemporânea destes Partidos.
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 3º andar Sala 32;22 Sep / SEG;14:30 às 17:30h;5290;Colonialidade, Necropolítica e Contrato Racial: Fundamentos da Violência Policial Contra Corpos Racializados no Rio de Janeiro;BRUNA DE OLIVEIRA BROCHADO PETRA PIERRE;RENATA GUIMARAES REYNALDO;Em meio ao conhecimento oriundo do Sul Global, dentre as perspectivas pós-positivistas, destacam-se as de cunho decolonial, por desenvolverem um pensamento crítico e emancipatório frente às relações coloniais de poder. À luz dos conceitos de colonialidade de Aníbal Quijano e de necropolítica de Achille Mbembe, é possível refletir sobre a estrutura de dominação revelada na categoria da raça que alcança a lente do racismo estruturante das ações policiais na cidade do Rio de Janeiro. Tendo como foco o eixo de subordinação da raça, este trabalho objetiva trazer algumas das leituras que se relacionam com a temática das relações de poder a partir da perspectiva daquele que ocupa a posição de dominado e marginalizado que encontram reflexo na realidade do Rio de Janeiro. Visando ao estabelecimento de paralelos entre o micro e o macro, este trabalho se utiliza dos estudos de Quijano e Mbembe, além das análises críticas acerca do contratualismo clássico elaboradas pela ideia do contrato racial presente na teoria racial crítica de Charles Mills, procurando analisar e criticar a pretensão de universalidade materializada no termo sujeito universal e de sua aplicação na situação da violência de caráter discriminatório evidente no Rio de Janeiro. Nesse sentido, o trabalho tem o intuito de elucidar de que forma pode ser compreendida a condição das principais vítimas da violência policial no Rio de Janeiro considerando-se sua posicionalidade e as estruturas de poder relacionadas à raça em face das contribuições teóricas de Quijano, Mbembe e Mills. Assim, o trabalho busca responder, mais especificamente: Como compreender estruturalmente os impactos da raça na posicionalidade dos sujeitos na sociedade brasileira - e mais particularmente no Rio de Janeiro - sob a ótica da colonialidade do poder, de Quijano? De que forma as contribuições teóricas de Mbembe sobre necropolítica oferecem ferramentas para a leitura das estruturas e dinâmicas subjacentes ao impacto da violência policial no Rio de Janeiro em suas principais vítimas? Quais as articulações possíveis entre o panorama da violência policial do Rio de Janeiro e as reflexões de Charles Mills sobre o contrato social como um contrato racial de dominação? Para tanto, o quadro metodológico da pesquisa, fundado em uma abordagem qualitativa, será composto pelo método de revisão bibliográfica crítica, assim como pela pesquisa bibliográfica e pela análise de dados estatísticos, destacando o Atlas da Violência do Instituto de Pesquisa Econômica Aplicada (IPEA) e o Anuário Brasileiro de Segurança Pública. Como resultados esperados, intenciona-se evidenciar o reflexo das estruturas globais de dominação, com enfoque na questão racial, na realidade cotidiana carioca de violência policial contra corpos racializados. Por fim, o trabalho busca elucidar as conexões entre o global e o local ao demonstrar uma matriz global de dominação cuja hierarquia se baseia na categoria racial.
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 3º andar Sala 32;22 Sep / SEG;14:30 às 17:30h;6589;Estados de Ausência: Narcotráfico, Governança Paralela e Tecnologias de Poder no Brasil e na Colômbia (2000–2025);"DIOGO MONTEIRO DARIO; PAULO GABRIEL FERREIRA MORAES";SOPHIA SANT'ANNA 2;"Desde os anos 2000, a América Latina tem testemunhado o fortalecimento de grupos armados organizados — como facções, cartéis e milícias — que implementam formas paralelas de governança em territórios marcados pela ausência ou fragilidade estatal. No Brasil e na Colômbia, essas organizações não apenas controlam áreas urbanas e rurais, mas também constroem vínculos com populações vulneráveis, oferecendo serviços, mediando conflitos e gerando um senso de pertencimento que disputa a legitimidade estatal. Parte-se da hipótese de que essas dinâmicas não devem ser compreendidas apenas como questões de segurança pública ou combate ao crime, mas como manifestações de um novo paradigma de poder, nos termos das “novas guerras” propostas por Mary Kaldor. Assim, o objetivo da pesquisa é analisar como grupos armados produzem formas de soberania paralela e legitimidade social por meio de dinâmicas territoriais e do uso estratégico das tecnologias. O estudo realiza uma análise comparada entre o Primeiro Comando da Capital (PCC), no Brasil, e o Clan del Golfo, na Colômbia, entre 2000 e 2025. O recorte temporal permite observar a consolidação desses atores armados e suas estratégias de dominação e negociação. A análise se orienta por quatro categorias comuns: (i) organização interna e hierarquia; (ii) apropriação territorial; (iii) serviços ofertados às comunidades; e (iv) uso de tecnologias digitais para comunicação, mobilização e intimidação. Trata-se de uma pesquisa qualitativa baseada em fontes secundárias: artigos acadêmicos, relatórios de ONGs e organismos internacionais, veículos jornalísticos e documentos públicos. A comparação entre os dois grupos será feita aplicando as mesmas categorias analíticas, respeitando suas especificidades contextuais. No caso do PCC, haverá maior uso de literatura acadêmica e dados sobre o sistema prisional; no caso do Clan del Golfo, a análise incluirá também fontes sobre paramilitarismo e dinâmicas rurais. A fundamentação teórica será construída a partir de autoras e autores como Rita Segato, Raúl Zibechi, Achille Mbembe, Dennis Rodgers e Robert Muggah. O uso das mídias digitais será considerado uma dimensão relevante, mas articulada a outras práticas de controle e construção de autoridade. Entre os resultados esperados, pretende-se identificar padrões regionais de governança armada, mostrando como essas organizações disputam legitimidade com o Estado. Busca-se compreender semelhanças, como o uso de tecnologias e a oferta de serviços, e diferenças, como o grau de racionalização do PCC e o legado paramilitar no Clan del Golfo. A pesquisa também visa demonstrar como a seletividade das políticas repressivas, sustentada pela retórica da “guerra às drogas”, reforça exclusões territoriais e raciais, contribuindo para formas de exceção institucionalizadas. Ao final, espera-se contribuir para a compreensão crítica das disputas por soberania na América Latina e seus impactos sobre democracia, cidadania e direitos"
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 2 andar 29;22 Sep / SEG;14:30 às 17:30h;1386;Observatório de Governança Oceânica: uma necessidade de mapeamento de atores, discursos e práticas AUTORES E ORIENTADORES: BRENDA MACHADO DE SOUZA,DANIELE DIONISIO DA SILVA TRABALHO: 1388 TITULO: A Biodiversidade Oceânica e o Tratado do Alto−Mar (Acordo BBNJ);BRENDA MACHADO DE SOUZA;DANIELE DIONISIO DA SILVA;Ao longo do último século, a percepção sobre o oceano evoluiu, resultando em uma expansão do conhecimento sobre seus usos e recursos. A década de 1980 marcou uma intensificação do debate sobre a gestão do espaço oceânico, culminando na Convenção das Nações Unidas sobre o Direito do Mar (UNCLOS). Hoje formas contemporâneas de gestão do espaço oceânico propõem a introdução de aspectos de amplitudes humana, ambientais, sociais e econômicas além do tradicional viés securitário estadocêntrico, ou seja, os interesses estratégicos dos Estados (militares e civis) no espaço oceânico estão sendo complementados por interesses de organizações internacionais, de empresas e da sociedade civil mundial. Nesse contexto, o presente artigo pretende apresentar dados obtidos na pesquisa PIBIC “Observatório de Governança Oceânica”, que está sendo realizada por graduandos do Laboratório de Estudos de Segurança e Defesa e que tem o cronograma de três anos de pesquisa (2024-2027). Trata-se de uma pesquisa qualitativa com análise crítica de fontes primárias e secundárias, e revisão bibliográfica da produção intelectual no campo da governança oceânica nos últimos quarenta anos. O projeto dentre outros objetivos visa delinear os frameworks propostos pela UNCLOS, pela ONU e pelo Brasil para Governança Oceânica. No recorte feito para esse artigo, além de apresentar o projeto, seus objetivos e a metodologia, será apresentado o debate sobre o conceito de governança e sua aplicação ao espaço oceânico, serão ainda expostas reflexões sobre o tema a partir da UNCLOS, e um mapeamento inicial de stakeholders de governança oceânica na região sudeste brasileira.
CCJE - Aulário (Prédio dos Módulos de Aula do Campus da Praia Vermelha) Andar: 2 andar 29;22 Sep / SEG;14:30 às 17:30h;2699;O descomissionamento de plataformas de petróleo no Brasil como vetor de reposicionamento geopolítico tendo por base o meio ambiente.;DANIELE DIONISIO DA SILVA;GIULIA LUIZA GOMES DA SILVA TEIXEIRA;A dependência de fontes de energia fósseis para sustento do modo de vida da sociedade contemporânea gera uma necessidade de estudos sobre aspectos que envolvem a obtenção dessas fontes de energia, com destaque aos hidrocarbonetos (petróleo e gás natural). Contudo, os meios de obtenção desses no oceano, precisam ser geridos do início ao fim por meio de normas e procedimentos sustentáveis ambientalmente. Assim, esse trabalho visa olhar para quando há o esgotamento da vida útil das plataformas de petróleo, analisando as medidas que devem ser tomadas tanto para o “abandono” do sistema de produção bem como o do campo de petróleo submarino, denominado descomissionamento de plataformas offshore. Considera-se essa a etapa final da cadeia produtiva do setor energético – o que representa um desafio técnico, ambiental e estratégico para o Brasil. Mais do que uma exigência regulatória, essa prática pode ser compreendida sob uma perspectiva geopolítica ampliada, como ferramenta de fortalecimento da soberania marítima e de inserção internacional qualificada. Este trabalho busca analisar como a condução estratégica do descomissionamento pode contribuir para reposicionar o Brasil como ator relevante nos debates sobre governança oceânica, sustentabilidade e economia azul. Essa perspectiva de sustentabilidade e a necessidade de governança entre diversos atores (como ANP, Operadores, IBAMA, Marinha) se descreve pois os materiais que compõem as estruturas offshore podem ser ferro, cobre, aço, borrachas, cimento, polímeros diversos, tintas, produtos químicos e materiais de controle de corrosão. No Brasil há ainda a instalação de estruturas flutuantes e submersas de grande porte que ficam dispostas por mais de trinta anos influindo no ecossistema oceânico local. Pesquisadores da área chamam atenção para que o final da campanha de um campo de petróleo submarino é quando aspectos relacionados à legislação, ao meio ambiente e aos riscos envolvidos na operação de desmonte devem ser cuidadosamente planejados e atendidos. Com esse trabalho pretende-se demonstrar que o Brasil, ao alinhar políticas ambientais com interesses de segurança energética, pode ampliar seu protagonismo no Atlântico Sul e em fóruns multilaterais voltados ao uso sustentável do espaço oceânico. Considera-se, ainda nesse trabalho, de forma preliminar descrever como devem ser as bases de um descomissionamento, pontuando como o país pode integrar o descomissionamento e sua governança há uma agenda estratégica e sustentável que favoreça uma política mais ativa e compatível com os desafios oceânicos do século XXI. A análise a ser apresentada foi feita por uma graduanda que participa do Laboratório de Estudos de Segurança e Defesa do IRID. Já a metodologia utilizada é exploratória e qualitativa, com base em revisão bibliográfica de documentos oficiais, literatura especializada na forma de artigos científicos e relatórios técnicos de gestão da exploração de hidrocarbonetos offshore.
