Local;Data;Horário;ID do Trabalho;Título;Autor(es);Orientador(es);Resumo
Polo Universitário / Campus Macaé Bloco: C Andar: 2º Corredor C (entre as salas 212 e 208);23 Sep / TER;13:30 às 15:30h;4789;Estados originais e alternativos de lagoas costeiras e efeitos fisiológicos em peixes de ambientes preservados e impactados do Norte Fluminense;"ARIADNE VIEIRA LOBO DOS SANTOS; ARTHUR BAUER; CINTIA MONTEIRO DE BARROS; LAURA WEBER";MAURICIO MUSSI MOLISANI;A Teoria dos Estados Alternativos propõe que ecossistemas podem existir em estados estáveis distintos, mudando entre eles por perturbações naturais ou humanas. Essas transições afetam fortemente componentes bióticos e abióticos, podendo levá-los a novos domínios de atração. Um exemplo clássico é o de lagos que passam de águas claras e oxigenadas para estados eutrofizados, com proliferação de algas e queda na biodiversidade, geralmente por ação de efluentes. No norte do Rio de Janeiro, duas lagoas costeiras ilustram situações opostas dessa teoria: Imboassica e Cabiúnas. A primeira sofre intensa pressão humana, com esgoto e urbanização, passando de mesotrófica a eutrofizada. Já Cabiúnas, localizada no PARNA Restinga de Jurubatiba, preserva características mais naturais, com variações ligadas à sazonalidade e menor impacto antrópico. Para investigar como organismos respondem fisiologicamente a esses ambientes distintos, foram escolhidas duas espécies de peixes: Geophagus brasiliensis e Poecilia vivipara. Ambas são comuns nas duas lagoas e têm atributos fisiológicos e ecológicos que as tornam bioindicadoras eficazes. O estudo ocorre num contexto de intensificação das mudanças climáticas, com previsão de eventos extremos de chuva mais frequentes no Sudeste. O objetivo geral é avaliar os estados alternativos das lagoas de Imboassica e Cabiúnas com base nas respostas ecotoxicológicas e fisiológicas de G. brasiliensis e P. vivipara, usando abordagens observacionais e experimentais. Os objetivos específicos são: (1) testar efeitos do aumento gradual da temperatura em P. vivipara, (2) comparar biomarcadores entre espécies e ambientes, e (3) analisar variáveis corporais e reprodutivas, correlacionando-as com parâmetros ambientais. No estudo observacional, serão utilizados biomarcadores histológicos, de estresse oxidativo e genotóxicos para detectar danos celulares, atividade das enzimas catalase (CAT), glutationa-S-transferase (GST) e superóxido dismutase (SOD), além de danos no DNA (ensaio cometa e teste de micronúcleo), em peixes coletados sazonalmente ou durante transições ambientais. Serão mensurados também peso, comprimento e investimento reprodutivo. O trabalho manipulativo inclui coleta de P. vivipara e exposição a variações térmicas a cada 72h, em condições experimentais no biotério, com análises semelhantes às do estudo observacional. Para análise estatística, serão aplicados testes como ANOVA, Tukey (5%) e Mann-Whitney (5%). Espera-se observar respostas fisiológicas distintas entre espécies e ambientes, com biomarcadores mais sensíveis evidenciando impactos agudos, especialmente na Lagoa de Imboassica. A proteção da Lagoa de Cabiúnas deve favorecer melhores condições fisiológicas nos peixes, reforçando o papel de áreas protegidas na conservação da biodiversidade. Os resultados devem embasar políticas de remediação e biomonitoramento, além de fornecer dados relevantes diante das mudanças climáticas atuais.
Polo Universitário / Campus Macaé Bloco: C Andar: 2º Corredor D (entre as salas 207 e 206);23 Sep / TER;13:30 às 15:30h;2701;Campanhas REMELIXO em unidade de saúde de Macaé − RJ.;"BRYAN TORRES HARDUIM FRANCO; DELISE FAN; GIULIA CORRÊA MOREIRA DE ALMEIDA; ROBERTA DE PAULA SILVA; SÁVIO MAGALHÃES DE ÁVILA; VITOR TODESCHINI; YASMIN DOS SANTOS AGUILAR DA SILVA";YASMIN PINTO TEIXEIRA;O armazenamento de medicamentos é um problema de abrangência mundial, que leva ao uso irracional e ao descarte incorreto desses resíduos, resultando em impactos negativos à saúde.1 Estudos apontam que o descarte incorreto de medicamentos, por parte da população, está associado à falta de conhecimento de locais apropriados de coleta, além da falta de campanhas e propagandas públicas sobre esse assunto.2 É nesse contexto que o projeto “REMELIXO: Transformando conhecimento em ação” atua, adaptando formas de abordagens por meio de materiais didáticos, físicos e virtuais, juntamente com oficinas educativas, visando o alcance de diferentes públicos na conscientização acerca do tema. Sendo assim, o presente trabalho teve por objetivo relatar a atuação do projeto REMELIXO na farmácia central do Município de Macaé - RJ, destacando sua participação no processo de logística reversa, mais especificamente nas etapas de coleta e armazenamento, bem como na promoção de ações educativas sobre os riscos ambientais e na saúde pública decorrentes desse cenário. As atividades foram realizadas às sextas-feiras das 9h às 12 horas, entre o período de março de 2023 a agosto de 2024. As ações educativas eram realizadas por meio de conversas com o público, com abordagens educativas diretas e indiretas, e, para o público infantil, o projeto contava com jogos educativos elaborados por membros do projeto. No âmbito da logística reversa, os medicamentos eram descartados pela população no coletor, conforme sua forma farmacêutica. Posteriormente, eram segregados, pesados, identificados e armazenados para o transporte, conduzido por uma empresa especializada vinculada à prefeitura. Dados quantitativos foram registrados em formulários que foram implantados, auxiliando no monitoramento e avaliação das atividades, demonstrando que aproximadamente 1500 pessoas foram impactadas direta e indiretamente pelas ações. No que se refere aos resíduos, foram coletados aproximadamente 44 Kg de medicamentos descartados. Sendo assim, o projeto causou um impacto positivo na saúde e meio ambiente, incentivando o descarte correto de medicamentos e a reflexão da população acerca da problemática abordada, além de ter contribuído significativamente para a minimização de danos ambientais e fortalecendo o vínculo entre o meio acadêmico e a comunidade.
Polo Universitário / Campus Macaé Bloco: C Andar: 2º Corredor D (entre as salas 207 e 206);23 Sep / TER;13:30 às 15:30h;3687;CUIDADO FARMACÊUTICO EM PACIENTES ATENDIDOS EM FARMÁCIA MUNICIPAL: RELATO DE EXPERIÊNCIA.;"CAROLINE ADDISON CARVALHO XAVIER DE MEDEIROS; DANIELLE MARIA DE SOUZA SERIO DOS SANTOS; IRIS ELIZABETHE DE ALMEIDA PEREIRA; JULIANA MONTANI RAIMUNDO";LIZANA DE SOUZA DO CARMO;O Cuidado Farmacêutico é uma prática profissional voltada ao uso seguro e racional de medicamentos, tem papel essencial na integralidade do cuidado em saúde, especialmente no âmbito do Sistema Único de Saúde (SUS), centrada no usuário. Este trabalho tem como objetivo relatar as atividades desenvolvidas no projeto de extensão em cuidados farmacêuticos realizado no Pronto-Socorro do Aeroporto. As ações são realizadas quinzenalmente, com foco na abordagem direta aos pacientes atendidos na farmácia do pronto-socorro, por meio de orientações sobre o uso correto dos medicamentos, esclarecimento de dúvidas e intervenções farmacêuticas pontuais, quando necessário. Nessas ações, os estudantes, com auxílio do orientador acadêmico, avaliam prescrições medicamentosas, identificam potenciais problemas relacionados ao uso de medicamentos, orientam quanto à adesão ao tratamento e possíveis ajustes terapêuticos em articulação com a equipe de saúde. Entre as principais ações educativas, destacam-se as campanhas temáticas realizadas ao longo do semestre, como a Semana da Diabetes, Novembro Azul e Setembro Amarelo. Nessas campanhas, foram abordados temas relevantes como o controle glicêmico, prevenção de câncer de próstata, saúde do homem e prevenção ao suicídio. As campanhas envolveram orientações individuais e em grupo, distribuição de materiais informativos e aferição de parâmetros como pressão arterial e glicemia capilar. Além disso, foram aplicados formulários estruturados (acompanhamento farmacoterapêutico) para levantamento de dados sobre medicamentos que o paciente está utilizando, dificuldades na adesão aos tratamentos prescritos e ou uso inadequado de medicamentos. As atividades presenciais ocorrem a cada 15 dias, com a participação de aproximadamente quatro alunos por ação, sempre sob a supervisão direta de um(a) professor(a) da equipe docente do projeto. Nesses encontros, as principais práticas desenvolvidas incluíram a aferição da pressão arterial, orientações sobre o uso racional de medicamentos e esclarecimentos sobre a importância de adesão terapêutica. Ademais, o projeto tem reuniões remotas periódicas para discussão de artigos científicos, planejamento de campanhas, bem como apresentações de temas clínicos e educativos preparados pelos estudantes, promovendo o aprofundamento teórico e o desenvolvimento da comunicação científica. Essa experiência permitiu aos estudantes vivenciarem na prática a atuação do cuidado farmacêutico dentro do SUS, contribuindo para uma formação crítica, humanizada e voltada às reais demandas do sistema público de saúde.
Polo Universitário / Campus Macaé Bloco: C Andar: 2º Corredor D (entre as salas 207 e 206);23 Sep / TER;13:30 às 15:30h;3935;RELATO DE EXPERIÊNCIA: PARTICIPAÇÃO DOS ESTUDANTES EXTENSIONISTAS NO PROJETO DE EXTENSÃO “ESPORTE E LAZER – CONSTRUINDO UMA TRAJETÓRIA PARA A PROMOÇÃO DA SAÚDE”;"BRUNO MATTOS DA SILVA; LARISSA SILVA DA COSTA MOUTINHO";LEONARDO VIEIRA FLORIANO;INTRODUÇÃO: Este relato tem como objetivo compartilhar a vivência dos estudantes extensionistas no Projeto de Extensão Esporte e Lazer – Construindo uma Trajetória para a Promoção da Saúde, voltado à promoção da saúde por meio de ações esportivas e recreativas destinadas a crianças e adolescentes. A proposta buscou integrar palestras educativas e atividades lúdicas como ferramentas de estímulo a hábitos saudáveis e de fortalecimento do vínculo entre universidade e comunidade. Os estudantes, como agentes extensionistas, atuaram promovendo trocas de saberes, engajamento social e formação prática com impacto direto na realidade local. DESENVOLVIMENTO: O projeto foi estruturado por grupos de estudantes responsáveis pelo planejamento, produção de materiais e execução das ações. As atividades incluíram palestras, gincanas temáticas e rodas de conversa, realizadas em instituições parceiras e espaços comunitários previamente definidos. Durante as reuniões preparatórias, foram estabelecidos os temas centrais e estratégias metodológicas com foco na inclusão e na participação ativa do público. Além da vivência prática, os estudantes responderam a um questionário para avaliar a experiência extensionista, adaptado da Escala de Percepção dos Estudantes sobre Atividades de Extensão Universitária (SANTOS et al., 2018), com itens organizados em escala Likert de 5 pontos. A aplicação foi virtual, por meio de formulário online, com participação anônima e voluntária, utilizada exclusivamente para fins deste relato.RESULTADOS: As gincanas favoreceram a aproximação com o público infantojuvenil e despertaram o interesse pelas atividades propostas. As palestras incentivaram o diálogo e promoveram a conscientização sobre saúde, autocuidado e convivência. A atuação extensionista possibilitou o fortalecimento dos laços comunitários e a valorização de práticas coletivas que promovem o bem- estar. Entre os estudantes, observou-se desenvolvimento de habilidades como liderança, trabalho em equipe, escuta ativa, planejamento e capacidade de adaptação. Dificuldades surgiram ao longo do processo, exigindo estratégias criativas e esforço colaborativo, o que contribuiu para o amadurecimento acadêmico e pessoal dos envolvidos. O reconhecimento das comunidades, demonstrado por meio de agradecimentos e convites para continuidade das ações, reforçou a importância social do projeto e seu impacto positivo. CONCLUSÃO: A experiência extensionista proporcionou aos estudantes uma formação integral, aliando teoria e prática de maneira sensível e crítica. O envolvimento no projeto contribuiu para a construção de uma postura profissional mais humana, empática e comprometida com as demandas sociais. O esporte e o lazer mostraram-se ferramentas eficazes na promoção da saúde, inclusão e cidadania. A extensão universitária, nesse contexto, reafirma seu papel como espaço transformador, promovendo aprendizado mútuo entre estudantes e comunidade e ampliando os horizontes formativos da graduação.
Polo Universitário / Campus Macaé Bloco: C Andar: 2º Corredor D (entre as salas 207 e 206);23 Sep / TER;13:30 às 15:30h;5046;EDUCAÇÃO EM SAÚDE E O ACESSO A INFORMAÇÃO SOBRE EXAMES LABORATORIAIS AUTORES E ORIENTADORES: ALANO,JACKSON DE SOUZA MENEZES,NICOLE DE SOUZA SANTOS,PATRICIA MARA DA SILVA,PAULA GUIMARÃES CUSTODIO,VICTORIA DE ALMEIDA SANTIAGO TRABALHO: 5855 TITULO: PERCEPÇÃO DE SAUDABILIDADE DE PRODUTOS INDUSTRIALIZADOS QUE RECEBERAM ADVERTÊNCIAS FRONTAIS POR CRIANÇAS NÃO−ALFABETIZADAS.;"ALANY KELLITA DE ALMEIDA SILVA; GABRIELY KAUANY BARBOSA DA SILVA; GIULIANNA AIELLO PESSOA FERNANDES; JULIANA TOMAZ PACHECO LATINI; MARIA LUIZA COSTA MOURA; VINICIUS CASTELANI MORAES GOMES CARDOSO DE OLIVEIRA";VITÓRIA MARIA MENDES DE SOUZA;O projeto de extensão “Desvendando Exames Laboratoriais – Conhecimento ao Alcance de Todos” objetiva capacitar pessoas sem formação técnica na área da saúde na interpretação básica de exames laboratoriais e conscientizar sobre a importância da orientação médica diante do fácil acesso aos resultados digitais, com intuito de evitar interpretações inadequadas ou imprecisas. Em estágio inicial, o projeto adota formato híbrido, combinando workshops presenciais e on-line, além de materiais didáticos e atividades complementares. Foi realizada pesquisa de opinião por meio de um formulário do Google, com o propósito de conhecer quais exames laboratoriais são de interesse público. Ao analisar as respostas, nota-se que muitos participantes manifestam interesse em compreender o hemograma completo, perfil lipídico e outros específicos para diabetes, o que evidencia a convergência entre os objetivos do projeto e os interesses população. Identificam-se sugestões para ampliar o escopo do projeto como, por exemplo, o hepatograma e sorologia para doenças infecciosas. Nessa primeira etapa, os exames mais mencionados incluem: hemograma completo, perfil lipídico (colesterol, HDL, LDL, VLDL, triglicerídeos), diabetes (glicose no jejum, hemoglobina glicada), hormônios (TSH, T3, T4, insulina, cortisol, testosterona) e sorologia para doenças infecciosas (HIV, hepatites etc.). A partir dessas informações preliminares, a ideia é organizar os workshops conduzidos por profissionais da saúde e estudantes universitários, utilizando exemplos práticos e simulações de casos clínicos para facilitar a compreensão dos participantes e materiais complementares on-line como guias e vídeos explicativos, para reforçar o aprendizado. Por fim, serão aplicadas avaliações antes e depois do projeto para medir o impacto da capacitação. Espera-se que o projeto promova um resultado positivo na redução da lacuna educacional ao preparar os cidadãos para uma melhor compreensão dos seus exames, democratizando o conhecimento e garantindo que as pessoas cuidem melhor da saúde ao agir de forma mais segura na prevenção e no tratamento de doenças. Nessa direção, é possível que a integração entre ensino, pesquisa e extensão universitária contribua para uma sociedade mais capacitada com posição ativa no cuidado em saúde da população.
Polo Universitário / Campus Macaé Bloco: C Andar: 2º Corredor D (entre as salas 207 e 206);23 Sep / TER;13:30 às 15:30h;5929;ATIVIDADES EDUCATIVAS REMELIXO NAS DEPENDÊNCIAS DA CIDADE UNIVERSITÁRIA AUTORES E ORIENTADORES: ANNA KAROLINA MOUZER DA SILVA MACHADO,EDUARDA SENA RODRIGUES DOS ANJOS,EVELYNN DALILA DO NASCIMENTO MELO,GIOVANNA PEREIRA BORGES,GIULIA CORRÊA MOREIRA DE ALMEIDA,IGOR FREDERICO DE OLIVEIRA RAMOS,LETICIA OLIVEIRA PACHECO DOS SANTOS,MARIANA DA SILVA GOMES,MATHEUS VIANA CASTILHO BICHARA,NATHALIA DA SILVA STOLLER,VITOR TODESCHINI,YASMINN DANIEL NAYARA ISIDORIO TRABALHO: 5521 TITULO: Projeto crochetando possibilidades: uma proposta para além das atividades manuais AUTORES E ORIENTADORES: ADRIANA GOMES,ANA LUIZA CARVALHO SOARES,ANGELICA NAKAMURA,BRENDA ESTEFANI DE JESUS SANTOS,CHERRINE KELCE PIRES,DÉBORAH AMARAL,EDISON LUIS SANTANA CARVALHO,ELAINE DOS ANJOS DA CRUZ DA ROCHA,GABRIELLA ANDRE RODRIGUES,GILBERTO DOLEJAL ZANETTI,JESSICA LOPES GOULARTE,JULIANA DE AZEVEDO TEIXEIRA,JULYANA MORET,MARCELA CRUZ DA SILVA,MARIA FERNANDA LARCHER DE ALMEIDA,MARIA LUIZA COSTA DE MATTOS,PÂMELLA DE DE SOUZA CAMARA FONTES,REBECA SOARES MAIA,RITA CRISTINA AZEVEDO MARTINS,RUAMA DA SILVA LUIZ,SHAKIRA ALMEIDA DA CRUZ SOUZA,STEFANY MARQUES DA SILVA TRABALHO: 5951 TITULO: Desenvolvimento de aplicativo para smartphones para gestão do projeto Remelixo;"ANSELMO PESTANA RIBEIRO COSTA; EDUARDA SENA RODRIGUES DOS ANJOS; ROBERTA DE PAULA SILVA; SÁVIO MAGALHÃES DE ÁVILA; VITOR TODESCHINI";YASMIN DOS SANTOS AGUILAR DA SILVA;O descarte inadequado de medicamentos constitui risco à saúde pública e ao meio ambiente. Nesse sentido, o projeto de extensão “REMELIXO: Transformando conhecimento em ação” vem constantemente desenvolvendo soluções para o descarte ambientalmente correto desses produtos e estratégias de conscientização da população de Macaé e região. O presente trabalho tem como objetivo estabelecer atividades educativas para diferentes públicos nas dependências da Cidade Universitária em Macaé. Foram definidas 3 modelos de atividades, sendo a 1° para sala de aula, a 2° para espaço aberto e a 3° para o laboratório Ecoponto. Estas atividades foram roteirizadas considerando aproximadamente 1 hora de execução. O 1° modelo de atividade foi desenvolvido para aplicação em sala de aula (máximo de 30 pessoas) e considerando público universitário (faixa de idade aproximada de 18-25 anos). A atividade conta com uma apresentação em projetor de slides, iniciando com perguntas “Você possui uma farmácia caseira? O que você faz com medicamentos vencidos ou que não são mais usados? Quais os impactos dos medicamentos descartados no meio ambiente?”. Após a discussão são apresentados vídeos e artigos que apresentam a problemática. Posteriormente é apresentado o projeto REMELIXO e o ciclo de logística reversa. Ao final são realizadas as dinâmicas de descarte de medicamentos no dispositivo de coleta e de perguntas e respostas usando placas com cores de semáforo. O 2° modelo de atividade foi desenvolvido para aplicação em espaços abertos e considerando público escolar participante de eventos na universidade (faixa de idade aproximada de 7-14 anos) e sem limite de público. O stand conta mesas, pôsteres, dispositivo de coleta, folders e jogos lúdicos. Após breve diálogo de apresentação, a abordagem inicia com apresentação de exemplos de medicamentos e dos pôsteres, seguindo da simulação do descarte orientado e então realização dos jogos a depender da faixa de idade do público. O modelo de atividade 3 foi desenvolvido para aplicação no laboratório Ecoponto localizado entre os blocos A e B da Cidade Universitária e considera faixas etárias acima de 14 anos e sem limite de idade. A atividade prevê discussões sobre o armazenamento de medicamentos e o ciclo de logística reversa, apresentação do Ecoponto e suas características e funcionamento, além do uso de televisão, apresentações e vídeos e dinâmica de descarte orientado. Nessa abordagem o público é de 15 pessoas para cada sessão de atividade. Ao final das ações sempre é fornecido o Integram (@remelixo) e ficha de avaliação aos participantes. As atividades encontram-se validadas pela equipe do projeto e em fase de aplicação. Dessa forma pretende-se ampliar a conscientização da comunidade sobre o adequado gerenciamento de resíduos de medicamentos e estabelecer procedimentos para o correto descarte, contribuindo para a saúde pública e ambiental.
Polo Universitário / Campus Macaé Bloco: C Andar: 2º Corredor B (entre as salas 213 e 215);23 Sep / TER;13:30 às 15:30h;1394;Investigação Cinética da Biodigestão de Resíduos de Esgoto: Avanços na Eficiência Energética e Redução de Impacto Ambiental;"CID PEREIRA; CINTHIA CONCEICAO DA CUNHA; ELISA; JÚLIA SOUZA DA COSTA";LUIZA MARTINS DE SOUZA NETO;"Diante da atual crise climática e da transição energética global, medidas relacionadas à redução do impacto ambiental por meio do incentivo ao uso de fontes renováveis de energia, o aperfeiçoamento do sistema de saneamento básico, e a diminuição do consumo de energia e insumos provenientes de fontes fósseis, são urgentes. Neste projeto, será realizada a investigação cinética da biodigestão de resíduos de esgoto de uma ETE do município de Macaé/RJ, com o objetivo de aproveitar energeticamente o CH4 gerado a partir de resíduos urbanos. Serão conduzidos testes experimentais em diferentes escalas, para variadas proporções de lodo de esgoto e inóculos com o objetivo de avaliar a medição de volume de biogás gerado. Os experimentos ainda estão em processo de realização e espera-se que a produtividade do biogás a partir de resíduos de ETE aumente consideravelmente quando adicionado os inóculos propostos nesta pesquisa (restos de alimentos in loco e carcaça residual de peixe), de acordo com o que tem sido relatado em outras pesquisas (GUIMARÃES & MAIA, 2020; PEROVANO & FORMIGONI, 2011). Com os parâmetros cinéticos experimentais obtidos (constante cinética e energia de ativação da reação), o modelo cinético da biodigestão poderá ser ajustado para prever a produção de biogás em larga escala, e para a proposição de modificações nos projetos de tecnologias de biorreatores mais eficientes, atualmente projetados de forma majoritária por países internacionais, para condições climáticas e sociais que não condizem com a realidade do Brasil. Recentemente, o Brasil implementou novos instrumentos legais para incentivar o tratamento e o aproveitamento energético de resíduos, destacando a importância de estudos como este, que exploram os processos de biodigestão de resíduos em conjunto com a geração de bioenergia . O potencial de geração de CH4 a partir da digestão de resíduos urbanos e de esgoto é uma realidade em países como Suécia, Alemanha e EUA, e também desperta interesse no Brasil, alinhado com os objetivos da Agenda 2030 da ONU (STATISTICS, 2011)."
Polo Universitário / Campus Macaé Bloco: C Andar: 2º Corredor B (entre as salas 213 e 215);23 Sep / TER;13:30 às 15:30h;4614;INFLUÊNCIA DA UMIDADE NA RESISTÊNCIA A FLEXÃO DE MATERIAIS COMPÓSITOS HÍBRIDOS AUTORES E ORIENTADORES: CASSIO AUGUSTO JULIO,RANULFO MARTINS CARNEIRO NETO TRABALHO: 4757 TITULO: Influência da adição de nanomateriais na energia de fratura em modo II (ENF) de juntas adesivas AUTORES E ORIENTADORES: IAN PELLINCA BRAGA CAETANO,JORGE AMIM JUNIOR,MATHEUS VIANA CASTILHO BICHARA,RAFAEL WINTER ESTEVES,RANULFO MARTINS CARNEIRO NETO TRABALHO: 6158 TITULO: DESAFIOS PARA A UNIVERSALIZAÇÃO DO SERVIÇO DE ESGOTAMENTO SANITÁRIO EM FAVELAS E COMUNIDADES URBANAS DO MUNICÍPIO DE MACAÉ −RJ;"BEATRIZ ROHDEN BECKER; CAMILA CARVALHO DA SILVA";FERNANDA HISSA DE FARIA;Esta pesquisa tem como finalidade o estudo da influência da umidade na resistência à flexão de materiais compósitos híbridos. Serão utilizados dois tipos de fibras: uma sintética (fibra de vidro) e outra vegetal (juta). A escolha dessas fibras foi estratégica, considerando que a juta é uma alternativa mais sustentável, enquanto a fibra de vidro apresenta elevada resistência mecânica e já é amplamente utilizada em diversas aplicações. As fibras serão combinadas em diferentes configurações: J0 (quatro camadas de juta), J1 (quatro camadas de juta e uma de fibra de vidro em cada extremidade), J2 (quatro camadas de juta e duas de fibra de vidro nas extremidades) e, por fim, V0 (doze camadas de fibra de vidro). Os corpos de prova serão imersos em água por dois períodos distintos (500h e 1000h), e durante esse tempo os pesos das amostras serão aferidos periodicamente para avaliação da absorção de água ao longo do tempo. Após os respectivos períodos de imersão, os corpos de prova serão submetidos a ensaios de flexão, sendo os resultados das amostras envelhecidas comparados com os das amostras não envelhecidas, de modo a avaliar o impacto da umidade sobre a resistência à flexão das combinações analisadas. Para cada configuração, serão moldados cinco corpos de prova. Embora investigações similares já tenham sido realizadas, este trabalho adota uma abordagem inédita ao combinar fibras vegetais e sintéticas em arranjos específicos e analisar, de forma sistemática, a resposta desses compósitos ao envelhecimento em meio úmido. Sabe-se, com base na literatura, que o envelhecimento hídrico tende a comprometer as propriedades mecânicas dos materiais compósitos. Os ensaios realizados até o momento confirmaram essa tendência: as propriedades mecânicas foram significativamente reduzidas após os períodos de imersão, evidenciando os efeitos degradantes da umidade sobre a resistência à flexão dos materiais analisados.
Polo Universitário / Campus Macaé Bloco: C Andar: 2º Corredor B (entre as salas 213 e 215);23 Sep / TER;13:30 às 15:30h;6675;ESTUDO DE DESENVOLVIMENTO DE UMA AERONAVE RÁDIO CONTROLADA PARA A COMPETIÇÃO SAE BRASIL AERODESIGN;"BERNARDO MATTOS TAVARES; LAIS HERCULANO SILVA; LUCAS DANIEL FERREIRA MARQUIOTI; MAURICIO AGUILAR NEPOMUCENO DE OLIVEIRA; PEDRO JOSé SILVA DOS SANTOS";RAINER KINDEL DA CRUZ;O presente trabalho tem como objetivo apresentar o desenvolvimento inicial do projeto Suindara Aerodesign, criado por estudantes de engenharia com foco na participação na competição SAE Brasil AeroDesign. A proposta consiste em projetar e construir um aeromodelo que atenda às exigências técnicas e operacionais do regulamento da competição. A metodologia envolve a aplicação de fundamentos da engenharia aeronáutica associados a ferramentas computacionais para a estimativa de desempenho e dimensionamento estrutural. Inicialmente, foi desenvolvida uma planilha técnica para cálculo das principais forças atuantes sobre a aeronave, como sustentação, arrasto, empuxo e peso, considerando variáveis como velocidade, densidade do ar e características dos materiais. Com esses dados, foi possível estabelecer parâmetros geométricos e aerodinâmicos para os componentes do aeromodelo, como asas, fuselagem e trem de pouso. A equipe atua de maneira colaborativa, com divisão de tarefas entre os integrantes nas áreas de simulações e modelagem computacional, controle de peso, eletrônica embarcada e organização técnica, o que permite o desenvolvimento simultâneo de diferentes etapas do projeto. Essa abordagem favorece a integração entre os conhecimentos adquiridos e troca de conhecimento entre os membros, promovendo um ambiente de aprendizado contínuo, inovação e aprimoramento técnico. Os resultados esperados incluem o desenvolvimento de uma planilha de otimização que auxilie no dimensionamento e na avaliação do desempenho de diferentes configurações da aeronave. A ferramenta busca fornecer uma base sólida para a tomada de decisões durante as fases subsequentes do projeto, permitindo simulações rápidas e comparações entre alternativas estruturais e aerodinâmicas. Mais do que construir um protótipo físico neste estágio, o foco está na criação de um modelo teórico robusto, validado por meio de simulações computacionais e fundamentado em princípios da engenharia aeronáutica. Como considerações finais, o trabalho proporciona uma experiência prática interdisciplinar, permitindo aos estudantes aplicar conhecimentos teóricos em um projeto real e desafiador.
Polo Universitário / Campus Macaé Bloco: C Andar: 2º Corredor B (entre as salas 213 e 215);23 Sep / TER;13:30 às 15:30h;6713;PESQUISA E DESENVOLVIMENTO PARA A CONSTRUÇÃO DO FOGUETE EXPERIMENTAL BELLATRIX DE 500 M DE APOGEU COM ÊNFASE NO SISTEMA ELÉTRICO;"ALEF; BERNARDO MATTOS TAVARES; ERICK ROCHA DA SILVA; FRANCISCO MOREIRA DOS SANTOS NETO; JORGE MATEUS DE FREITAS DA SILVEIRA; LEONARDO PERES COUTO FORTES";LUCAS ALVES FIGUEIRA SOUSA;INTRODUÇÃO: O Gesam, Grupo de Engenharia e Sistemas Aeroespaciais da UFRJ, foi criado no ano de 2020, com foco no desenvolvimento, pesquisa e propagação da ciência Aeroespacial. Participou de competições, como a LASC (Latin American Space Challenge) online em 2020 e o FBMF (Festival Brasileiro de Minifoguetes), em 2022, sendo vice-campeão na categoria 200m. O projeto é dividido internamente em setores: Gestão (e Marketing), Aerodinâmica (e Estruturas), Elétrica, Propulsão e Recuperação. Essa organização visa facilitar o gerenciamento das missões e dar visibilidade às competências que podem ser desenvolvidas no projeto. OBJETIVO: relatar o estado da arte no desenvolvimento do foguete Bellatrix, com apogeu teórico de 500m (quinhentos metros), com foco na competição LASC a ocorrer no mês de Novembro de 2025. MÉTODO: a construção de um foguetemodelo envolve muito conhecimento técnico e uma robusta gestão de pessoas. Os principais programas envolvidos nesse processo são SolidWorks, OpenRocket e o OpenMotor, empregando-se planilhas de dados adequadas. A fuselagem do foguete possui 784 mm de comprimento, composta por partes em PVC e PLA (impressão 3D), sendo dividida em três seções: ogiva (que contém o payload), seção intermediária (que abriga o paraquedas e sistema de ejeção e eletrônica), e a parte inferior, onde o sistema de propulsão e aletas se localizam. A eletrônica é fundamental para o controle de todos os sistemas elétricos a bordo. Os dados de telemetria são armazenados em cartão de memória. Emprega-se um microcontrolador, tipo arduíno, um sistema de baterias e um barômetro, usado como altímetro de precisão, para garantir o acionamento do sistema de recuperação, que consiste na ejeção de uma capsula de ar comprimido acionada por pólvora, em altura determinada, para liberar o paraquedas. CONSIDERAÇÕES FINAIS: podemos afirmar que o projeto do foguete Bellatrix está praticamente pronto, faltando alguns ajustes, para atingirmos conformidade com as normas da LASC. O passo seguinte é a confecção das partes do foguete real, para testagens adequadas, e realizar a montagem do foguete e teste de voo. A experiência adquirida pela equipe, com o Bellatrix, oferece aos estudantes membros do GESAM uma compreensão única e aprofundada de todas as etapas do processo de construção de sistemas aeroespaciais em particular dos sistemas embarcados de alto desempenho.
