Local;Data;Horário;ID do Trabalho;Título;Autor(es);Orientador(es);Resumo
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: térreo Sala 02;23 Sep / TER;09:00 às 12:00h;5201;Psicologia social comunitária em conexão com o projeto favela parque: práticas participativas e diálogos comunitários na extensão universitária;"GABRIELA ALVES DA SILVA OLIVEIRA; GUSTAVO MENDES DE MELO; HENRIQUE DE ARAUJO JESUS ABREU; ISABELA PENEDO; JOYCE BEZERRA ALEXANDRE DE LIMA; LAIS CECCHINI ROMEIRO";LíVIA BRUM FERIOLI;"O presente trabalho traz a experiência do Projeto de Extensão ""Processos Participativos e Inclusão Social no Parque Nacional da Tijuca"" (IP/UFRJ), no âmbito do Programa de Extensão ""Saberes e Ocupações Tradicionais"". Através de ações participativas, contando com uma equipe de seis pessoas alunas do curso de graduação em Psicologia, que atuaram no sentido da observação participante e no apoio de projetos comunitários, considerando o segundo Edital do Favela Parque. Nesse contexto, o Programa de Educação Socioambiental do Parque Nacional da Tijuca, com gestão do Instituto Precisa Ser, contempla as Favelas do Guararapes, Cerro Corá, Vila Cândido e Prazeres. Dessa forma, as seis alunas, tendo as discussões no campo da Psicologia Social Comunitária como ancoragem teórico conceitual, e pautados pela metodologia da pesquisa-ação-intervenção, foram responsáveis por desenvolver, no processo de interação com os moradores locais, ações como: acompanhamento específico na elaboração de materiais, organização de espaços, apoio à mobilização e entre outras práticas. Estas atividades foram articuladas a partir de uma intervenção psicossocial comprometida com a organização e transformação social, atentando-se aos atravessamentos dos sujeitos com os seus territórios. Dentre as atividades e resultados, a equipe de alunas e a coordenação de extensão cooperaram para a realização de uma oficina de integração social, no contexto da seleção de monitores locais de cada uma das favelas; auxiliaram as mobilizadoras nas ações coletivas com os organizadores dos projetos das favelas e de reuniões de discussão online; elaboraram três oficinas integrativas nos diferentes territórios entre extensionistas e os responsáveis dos projetos comunitários; forneceram apoio na construção metodológica de um encontro com foco na compreensão da ampliação das redes de contato e aproximação entre os projetos comunitários; contribuíram para o planejamento e realização de uma oficina integrativa voltada aos processos avaliativos dos moradores sobre o Favela Parque. Entre os principais resultados das práticas participativas e dos diálogos coletivos, observa-se a colaboração para os processos de organização comunitária, concentrados nos eixos estratégicos do Projeto Favela Parque, para o engajamento dos representantes dos projetos comunitários uns com os outros; a gestão coletiva de cada projeto comunitário, e; a organização do grupo social no âmbito institucional e atendimento de burocracias do edital. Assim, o presente programa se constitui como uma prática interativa no sentido da geração de subsídios para o fortalecimento comunitário e para o aperfeiçoamento da estrutura do Projeto Favela Parque, considerando a importância da permanente troca de saberes com os organizadores dos grupos populares que oferecem atividades nas favelas envolvidas."
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: térreo Sala 02;23 Sep / TER;09:00 às 12:00h;5746;A FORMAÇÃO DE PROFESSORES/AS PELAS TRILHAS DA NATUREZA, DAS ARTES E DO BRINCAR AUTORES E ORIENTADORES: DEISE ARENHART,FERNANDA FERNANDES MORAES,LÍVIA FIORINI MAIA SANTANNA,LIVIA GOMES DE OLIVEIRA,ÚRSULA ASSUNÇÃO DO ABIAHY TRABALHO: 6301 TITULO: ALINHANDO A UNIVERSIDADE FEDERAL DO RIO DE JANEIRO AOS OBJETIVOS DE DESENVOLVIMENTO SUSTENTÁVEL (ODS): UMA JORNADA DE ENGAJAMENTO COM O SELO ODS EDUCAÇÃO;"BETTINA SUSANNE HOFFMANN; CAMILA SOARES SILVESTRE TOLEDO";GRACIELLA FAICO FERREIRA;"Este trabalho objetiva apresentar uma experiência formativa vivenciada no projeto de extensão: “A formação de professores/as pelas trilhas da natureza, das artes e do brincar”, iniciado no primeiro semestre de 2024, no qual atuamos como extensionistas, sendo uma bolsista. A proposta do referido projeto tem como objetivo central refletir questões entre corpo, infância e educação na formação dos professores de educação infantil, partindo de uma metodologia que integra estudos teóricos e práticas corporais, mobilizada pelo contato com a natureza, as linguagens artísticas e o brincar (Tiriba, 2018; Krenak, 2022; Borba, 2006). Os encontros formativos são quinzenais e reúnem estudantes extensionistas de Pedagogia e professoras de cinco escolas de educação infantil do Rio de Janeiro, sendo quatro públicas e uma privada. São conduzidos por partilhas de estudos teóricos e literários, narrativas autobiográficas, experiências de brincadeiras da infância dos participantes e de nossos antecessores, e propostas corporais baseadas no brincar, na dança, no teatro, nas cirandas e nas brincadeiras na/com a natureza. Podemos dizer que os encontros possibilitam uma experiência sensível de aprendizagem, relacionando as vivências de sala de aula das professoras atuantes com teorias que as estudantes se debruçam durante sua formação. Além disso, nos inspiram a potencializar nossas memórias afetivas da infância, nossa disponibilidade corporal e expandir nossos repertórios artísticos e lúdicos, tão empobrecidos pela lógica racionalista que impera na educação. Nossas experiências como extensionistas se entrelaçam entre as vivências práticas e a produção acadêmica de registros reflexivos, discussões e apresentação de teóricos e o desenvolvimento de um “Acervo do brincar”, a partir de pesquisas realizadas pelas estudantes com seus familiares e professoras parceiras, mapeando manifestações lúdicas da brincadeira ao longo das gerações, com textos e ilustrações feitos pelas extensionistas. A experiência tem demonstrado o potencial formativo da extensão universitária ao conjugar teoria e prática, sensibilidade e pesquisa. Através do corpo e do afeto, estudantes e professoras constroem coletivamente outros modos de estar na escola e de pensar a infância, reforçando a importância de experiências que respeitem e celebrem as culturas infantis com toda a sua potência."
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: 2º Sala 03;23 Sep / TER;09:00 às 12:00h;1085;O habitar poético no sertão: lógos e linguagem em Grande Sertão: Veredas (1956);LORENA LOPES DA COSTA;STEFANIE MACHADO COSTA;Partindo da ideia de que a tradição filosófica ocidental moderna é pautada no uso da palavra como intermediadora dos pares lógos e real, estar no mundo significaria, lê-lo, interpretá-lo. No entanto, a crise moderna da razão, com ápice no século XIX, atingiu especialmente o campo epistemológico das ciências humanas, colocando em questão o paradigma lógico-racional que prevalecia nos séculos anteriores. No campo da filosofia, desconstrói-se a tradição metafísica por se desconfiar da capacidade humana de apreender a verdade por meio de uma razão absoluta e, no campo da linguagem, se retoma a discussão de uma “totalidade do real” que pudesse ser captada plenamente pelo discurso. Com base nessa tradição filosófica, sobretudo a partir de pensadores como Nietzsche e Heidegger, a pesquisa parte da compreensão de que a modernidade, ao privilegiar a racionalidade e o discurso lógico como instrumentos de conhecimento, engendra uma crise no sujeito diante de um mundo cada vez mais fragmentado e incognoscível. Nesse cenário, este presente trabalho propõe uma leitura crítica do romance Grande Sertão: Veredas (1956), de João Guimarães Rosa, com o objetivo de analisar de que forma a tensão entre o lógos filosófico e a linguagem literária comparecem no romance enquanto uma forma de questionamento desse paradigma, expondo os limites da linguagem racional para dar conta da experiência vivida. Com base na leitura realizada por Sônia Viegas, filósofa brasileira que compreende o romance rosiano como uma fonte capaz de tensionar as fronteiras entre o real e sua representação, investiga-se como o relato de Riobaldo — marcado por hesitações, contradições e indagações existenciais – problematiza a ideia de uma verdade absoluta que pudesse ser capturada pelo discurso. Para tentar dar conta dessa separação, o escritor mineiro se utiliza de uma linguagem única e revolucionária, com inovações linguísticas e neologismos, segundo a qual a experiência do sujeito moderno pode ser dita na sua contradição e indeterminação. Portanto, a pesquisa busca evidenciar o modo pela qual a narrativa opera uma superação poética da cisão entre experiência e discurso, inscrevendo um espaço onde o dizer literário tensiona e reinventa o mundo e o próprio sujeito.
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: 2º Sala 03;23 Sep / TER;09:00 às 12:00h;2798;DO OLIMPO AO FRONT: AS TRANSFORMAÇÕES DA REPRESENTAÇÃO DA GUERRA NA REVISTA CARETA DURANTE A SEGUNDA GUERRA MUNDIAL (1939−1945);MARIANA LOPEZ ARREGUY;VINICIUS AURELIO LIEBEL;"Durante o ano de 2024, a presente pesquisa completou a análise e o mapeamento de mais de 350 charges veiculadas na capa da revista Careta, impresso satírico consumido em todo território nacional e sediado no Rio de Janeiro. Publicada semanalmente aos sábados, a revista contava com a direção artística de José Carlos de Brito e Cunha, renomado chargista conhecido pelo pseudônimo J. Carlos. A publicação, por contar com a participação de intelectuais, literatos e artistas, era considerado um importante espaço de sociabilidade. Assim, considerando sua importância no campo público, o estudo visou investigar as representações dos conflitos internacionais e nacionais nessa fonte primária, com foco na análise das charges publicadas no período da Segunda Guerra Mundial, de 1939 a 1945, que também coincide, em parte, com o período ditatorial do Estado Novo. Após esse mapeamento, percebeu-se a transformação da figura da guerra, representada pelo deus romano Marte. Nesse sentido, a pesquisa enfatiza a charge como um agente histórico formador da realidade em que está inserida, para além de um simples reflexo das principais ideologias que moviam o cenário político da Segunda Guerra Mundial. Parte-se da hipótese de que essa representação da guerra dialoga com a visão de mundo daqueles que compõem o editorial da revista, além de entendê-la como um agente fundamental de transformação dessa realidade. A charge, portanto, carrega em si elementos que formam uma alegoria específica da guerra, veiculando significados e símbolos para transmitir suas ideias. Nesse sentido, guiados pelos pressupostos da História Cultural (Chartier) e da História Cultural do Político (Rosanvallon), buscamos apreender as representações nessas fontes para compreender os limites da ação de chargistas em um período ditatorial e como suas ideias são difundidas por seus desenhos. Para auxiliar nessa tarefa, no campo metodológico a pesquisa é guiada pelo método documentário (Bohnsack; Liebel), que entende as imagens como formadoras de realidade, além de buscar classificar e rastrear as imagens dentro de um recorte histórico, recompondo seus diferentes sentidos e apontando para a historicidade própria da fonte. O método busca reconstruir a fonte, primeiramente ao analisar os objetos que a compõem e sua dinâmica interna, antes de inseri-la em seu contexto histórico. Por meio da análise qualitativa das imagens, pautada na comparação das imagens tematicamente selecionadas, a pesquisa apontou padrões de representações e visões de mundo que emergem nas fontes, abrindo uma perspectiva analítica sobre a revista Careta e, também, sobre a própria natureza do espaço público no qual ela se inseria. A pesquisa também busca valorizar a fonte imagética, ainda desvalorizada em detrimento de registros escritos, na historiografia. Tomando a visualidade como componente da realidade na qual as fontes se inserem, compreende-se a charge como agente formador do imaginário, para além de mero reflexo da realidade."
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: 2º Sala 03;23 Sep / TER;09:00 às 12:00h;4561;O PAPEL SOCIOCULTURAL DO CINECLUBISMO UNIVERSITÁRIO: O CASO DO CINECLUBE PEDAGOGIAS DA IMAGEM;"ANNA CLARA DA SILVA NAVARRO; ESTER FLORENTINA DA FONSECA; GABRIEL CID DE GARCIA; LUíZA BASTOS BARRETO";ROSANA ANDRADE AFONSO;"Este trabalho analisa o papel sociocultural do cineclubismo universitário a partir do estudo de caso do Cineclube Pedagogias da Imagem, projeto de extensão vinculado ao Setor de Cultura, Comunicação e Divulgação Científica e Cultural da Faculdade de Educação da UFRJ, aprovado em 2017. O objetivo é investigar de que forma práticas cineclubistas articulam cinema, educação e divulgação científica, contribuindo para a formação crítica e democrática no espaço acadêmico. A metodologia adotada combina enfoque qualitativo, com observação participante das sessões, análise documental dos registros do projeto e levantamento de dados institucionais sobre os cineclubes universitários filiados à ASCINE-RJ, representando a mobilização cultural deste segmento no Estado do Rio de Janeiro. A prática cineclubista pode ser entendida a partir de aproximações com a noção de pedagogia da imagem (LEANDRO, A., 2001; DELEUZE, G., 1986), por meio da qual os filmes podem ser percebidos como agentes formativos capazes de mobilizar processos cognitivos e afetivos, problematizando o olhar e inaugurando modos críticos de leitura visual. Em sua crítica à indústria cultural, Adorno (1971) mostra como a mercantilização e a padronização das produções audiovisuais fragmentam a experiência estética, subtraindo ao espectador sua capacidade reflexiva; os cineclubes, portanto, surgem como espaços de resistência democrática, revertendo a lógica de consumo massificado e promovendo uma recepção autônoma, dialógica e participativa. Já Dias e Cantarino (2014) destacam a abertura de um espaço de invenção de encontros inéditos entre artes, filosofias e as ciências humanas, como forma de potencialização da divulgação científica e cultural. Desta forma, o cineclubismo apareceria como interface transdisciplinar entre ciência, cultura e sociedade, capaz de fomentar a coprodução de conhecimento e de renovar olhares por meio do engajamento estético. Resultados preliminares indicam que os cineclubes em espaço educacional das universidades e IFEs (a partir do enfoque no Cineclube Pedagogias da Imagem), se configuram como dispositivos socioculturais potentes, capazes de tensionar os limites entre ensino formal, educação não-formal e práticas culturais, incentivando a coprodução de saberes, a indissociação entre extensão, ensino e pesquisa, além da democratização do acesso ao cinema. Conclui-se que o cineclubismo universitário, ao integrar curadoria, debates e produções de contéudos digitais variados, promove processos de emancipação estética e social, se consolidando como ferramenta pedagógica e política relevante para a educação pública e democrática."
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: 2º Sala 03;23 Sep / TER;09:00 às 12:00h;4619;Práticas artístico−pedagógicas na construção da visualidade cênica do projeto EncenAÇÃO no CAp−UFRj;"DAVI RESTELLO PUTZEL; HAGATA CRISTHINA PACHECO DA SILVA; MAKSIN BARBOSA OLIVEIRA";MANUELA HELFER PANKE;"Este trabalho reflete sobre uma metodologia para a absorção das experiências e visões de mundo dos estudantes do 2° ano do Ensino Médio do Colégio de Aplicação da UFRJ no processo de construção de um espetáculo teatral. Apoiando-se na abordagem triangular proposta por Ana Mae Barbosa, nas reflexões de Antonio Araújo acerca de processos colaborativos para a criação de obras de artes cênicas e nos escritos de Paulo Freire, refletiremos sobre o processo artístico-pedagógico no âmbito do projeto EncenAÇÃO, do Colégio de Aplicação da UFRJ que, em 2025, conta com bolsistas dos cursos de Dança, Direção Teatral e Indumentária da UFRJ. Ao final do ano, o espetáculo ""O crime da cabra"", de Renata Pallottini, será encenado na XXV Mostra de Teatro da UFRJ. A presente investigação reflete sobre procedimentos didático-metodológicos que deem conta de traduzir a diversidade de expressões da identidade dos estudantes em elementos visuais da cena - figurino, caracterização, cenário - de maneira coesa e sem cair nas armadilhas da literalidade. A ideia parte do princípio de que a visualidade não deve ser vista apenas como complemento estético da cena, mas como uma parte significativa da expressão teatral, capaz de ampliar sentidos e valorizar identidades. Pedagogicamente, o objetivo é que os educandos sejam sujeitos ativos no processo criativo, capazes de contribuir com seus saberes e sensibilidades num processo que demanda a colaboração de todos os envolvidos."
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: 2º Sala 03;23 Sep / TER;09:00 às 12:00h;6101;Cinema negro no Brasil;"ANA BEATRIZ LOPES ALMEIDA; ANA CAROLINA DOS SANTOS DA SILVA; BRYAN BARROS BIZARELLO MORAIS; DANIEL DE CARVALHO SILVA; JOÃO MRCOS NUNES DI GIORGIO; MARIA CLARA LIMA SALDANHA; RACHEL AGUIAR; RAFAEL LIMA";TAÍS BRITO DA SILVA;Este resumo trata-se de um relato de experiência dos acadêmicos-extensionistas do Curso de Extensão Cinema Negro no Brasil, que está em sua terceira edição. O cinema negro no Brasil ganhou forma a partir das décadas de 1970, impulsionado por Zózimo Bulbul com o objetivo de romper com a representação estereotipada da população negra nos filmes tradicionais, ainda na geração do cinema novo e marginal. O curso de extensão possui parceria com a Associação dos Profissionais do Audiovisual Negro (APAN) que em conjunto luta para divulgar a produção intelectual e artística de realizadores negros e negras com objetivo de construção, desconstrução, reflexão, combate ao racismo estrutural e mais visibilidade para as produções negras e periféricas. Desde que o cinema foi estabelecido como sétima arte, vemos produções com representações dos corpos negros de forma desapropriada e racista. A imagem de pessoas pretas era associada ao primitivo, ao atraso, ao serviçal e ao marginal, vide o documentário A Negação do Brasil (2001), de Joel Zito, no qual aborda a representação subvalorizada de personagens negros nas novelas brasileiras. Nesse contexto, o curso propõe levar uma democratização do acesso para a execução de uma obra audiovisual antirracista, reflexiva e com técnicas de roteiro e criação. Tudo de forma gratuita para toda a comunidade de todas as faixas etárias e gêneros. Nossa metodologia baseou-se em encontros realizados de forma online, nos quais foram ministradas aulas por diversas figuras importantes no cenário do audiovisual negro. As reuniões/encontros possibilitaram a participação de muitas pessoas de todas as regiões do Brasil, sendo essencial e muito importante para o curso, pois, desse modo, houve uma maior interação com os participantes, uma grande gama de ideias e perspectivas diferentes.Como extensionistas, atuamos diretamente na organização dos encontros, na mediação com os participantes, no suporte técnico às aulas e na articulação entre convidados e cursistas. Além disso, a produção de materiais relacionados ao curso e registro das discussões do curso, também foram parte de nossa colaboração. A troca constante com os participantes do curso, principalmente no plantão tira dúvidas com os participantes, gerou resultados significativos, como a valorização de narrativas marginais e o fortalecimento de identidades negras. Muitos alunos do curso relataram mudanças na forma de enxergar determinados assuntos, e nós, enquanto extensionistas, também pudemos amadurecer o nosso compromisso com as lutas antirracistas e com a importância dos saberes construídos de maneira coletiva. Sendo assim, o Curso de Extensão: Cinema Negro no Brasil, é mais do que um curso, é uma vivência que afirma vozes, revisita histórias silenciadas e amplia olhares. O Cinema Negro é um chamado à escuta, à ação e à transformação em prol de práticas antirracistas no país.
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: 2º Sala 03;23 Sep / TER;09:00 às 12:00h;6452;SE NÃO FORMOS NÓS, QUEM FALARÁ DISSO? ANÁLISE DE ESPETÁCULOS PELO OLHAR DE UMA ESTUDANTE−PESQUISADORA DE DIREÇÃO TEATRAL;GABRIELA LIRIO GURGEL MONTEIRO;KAMILLA LUISA FERREIRA DA SILVA;"A comunicação surge a partir do meu ingresso na pesquisa “Arte da cena e tecnologia: a pandemia e as transformações do uso do digital” (Bolsa PIBIC/UFRJ), orientada pela Profa. Dra Gabriela Lírio. Interessada em aprofundar os conhecimentos sobre o uso da tecnologia em cena (especificamente, a projeção de imagens), da autoficção e da música, inicio a pesquisa buscando referências de espetáculos que se utilizam desses recursos cênicos. Nesta investigação, escolho dois espetáculos: Manifesto Transpofágico, de Renata Carvalho; e Maku Musical, de Allan da Rosa e Marku Ribas. Neles, analiso o uso de projeção, relacionando-o à música e à autoficção. A metodologia adotada compreende entrevistas com equipes, leituras dramatúrgicas e de artigos científicos (Monteiro, Soler, Leite, etc.), análise dos espetáculos mencionados, levantamento de materiais audiovisuais e demais registros nos usos de dispositivos cênicos de criação. Ao longo da pesquisa, alguns questionamentos surgem, como por exemplo: quais temáticas interessam aos artistas contemporâneos, uma vez que a autoficção parte de experiências pessoais e/ou coletivas? Como os artistas selecionam os materiais dramatúrgicos ao ficcionalizá-los e partilhá-los com o público? Quais relações histórico-políticas existem no momento do surgimento de espetáculos com temáticas ligadas aos povos marginalizados e ao debate sobre representatividade? Para que possamos imaginar futuros possíveis, em que todos os artistas possam ter liberdade e oportunidade de construir biodramas sobre o que desejarem, é necessário que passado e presente, realidade e ficção, arte e vida articulem-se aos processos de criação. As questões investigadas relacionam-se não apenas à contemporaneidade, mas a eventos, à história, aos percursos e aos espaços que os artistas tiveram no passado."
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: 2º Sala 04;23 Sep / TER;09:00 às 12:00h;349;A construção de um estilo de jogo argentino a partir da imprensa brasileira na década de 1930 AUTORES E ORIENTADORES: JOAO PAULO COELHO DE SOUZA RODRIGUES,SAMUEL NUNES FONSECA RIBEIRO TRABALHO: 642 TITULO: Representações de paz e guerra nas capas da revista Careta (1939–1945);MARCUS FIGUEIROA;VINICIUS AURELIO LIEBEL;O futebol tem ganhado espaço em pesquisas acadêmicas no Brasil em associação aos estudos de cultura popular. É comum ver produções sobre o tema feitas por autores que tem como foco as festas, o lazer e as práticas cotidianas das camadas mais pobres da população, como o carnaval e clubes recreativos. No Brasil, o Antropólogo Roberto da Matta lança em 1982 a coletânea ‘’Universo do Futebol’’ tendo como ponto de partida a ideia de que ‘’enquanto uma atividade da sociedade, o esporte é a própria sociedade exprimindo-se por meio de uma certa perspectiva, regras, relações, objetos, gestos, ideologias’’. Nesse sentido, o futebol se constitui como um objeto privilegiado de estudo para entender a conjuntura política, social e econômica de um determinado lugar em um recorte temporal específico, uma vez que funciona como um espelho no qual se refletem os valores, preconceitos e práticas corporais de uma sociedade. Partindo dessa premissa, o presente trabalho é um projeto de pesquisa para monografia que tem por objetivo analisar a como a imprensa brasileira construiu o estilo de jogo argentino a partir de confrontos com equipes argentinas que visitavam o país na década de 1930. De forma a delimitar o objeto, foram escolhidos três jornais cariocas (“A Noite’’, “Jornal dos Sports’’ e “O Jornal’’), buscando nessas fontes informações sobre as turnês realizadas pelos times do país vizinho no Brasil na década de 1930. Procura-se examinar de que forma esses veículos descreviam o jeito de jogar dos visitantes, se o faziam em comparação ao nosso, se empregavam algum tipo de generalização a todas equipes por terem o mesmo país de origem ou se buscavam marcar as diferenças entre elas. Para além disso, interessa as comparações mais gerais feitas entre o estado de desenvolvimento do futebol nacional em comparação ao argentino, seja no que diz respeito ao jogo em si ou ao nível do espetáculo futebolístico, bem como as diferenças oriundas dos diferentes momentos nos quais se adotou o profissionalismo em cada lugar. Espera-se que concluída essa pesquisa seja possível identificar qual foi o panorama construído pela imprensa brasileira acerca do futebol argentino neste momento, tendo em vista que durante o período estudado começaram a surgir mitos sobre um futebol nacional. Na Argentina iniciava-se a construção da “La Nuestra’’, que seria um modo exclusivamente portenho de jogar o futebol, o qual por sua vez seria o resultado da diferenciação com o futebol europeu, sobretudo o inglês. Nesse sentido, a análise do discurso jornalístico pode apontar para a forma que essa ideia era recebida por esses veículos, se ela era reproduzida ou não, mas também como buscou-se construir uma identidade futebolística brasileira a partir do contato com esses vizinhos, marcando as diferenças entre o jeito de praticar o esporte em cada país.
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: 2º Sala 04;23 Sep / TER;09:00 às 12:00h;1301;"A DINASTIA TANG (618−907 EC) E SUA ATUAÇÃO DE PODER PELA ÁSIA ""MEDIEVAL"": O RELATO DE VIAGEM DE XUANZANG (629−645 EC) E A INFLUÊNCIA DINÁSTICA NAS REGIÕES NEPAL−ÍNDIA";PAULO DUARTE SILVA;SABRINA LUIZA DA SILVA SERAFIM;A presente pesquisa de Iniciação Científica (UFRJ/CNPq), sob orientação do professor Paulo Duarte Silva, se vincula às premissas dos estudos globais da Idade Média, recentes nas discussões medievísticas junto com a denominada História Global. Em linhas gerais, estes tendem a demonstrar, por meio de uma metodologia interconectada, novas narrativas, espaços, agentes e temporalidades frequentemente invisibilizadas por uma perspectiva de História eurocêntrica e/ou nacional. A perspectiva global e, em específico, documentos como os relatos de viagens, dentre outros, contribuem para confrontar a visão de uma Idade Média estagnada, branca, cristã e ocidental. Nesta pesquisa, apresentarei o relato de viagem do monge budista Xuanzang, que, à serviço da soberania da Dinastia Tang e reconhecido por sua atuação nos escritórios historiográficos “chineses”, foi designado a realizar uma viagem até a região hoje identificada como Índia entre 629 EC e 645 EC. O objetivo expresso foi o de buscar escritos budistas em sua língua original para corrigir as traduções chinesas. Todavia, ao ler o relato de Xuanzang, nota-se uma preocupação com a descrição geográfica, econômica e de poderio das regiões visitadas, podendo ser investigado uma outra intenção além da expressamente religiosa e cultural: a saber, vinculada ao mapeamento propício à expansão da dinastia Tang sobre o continente asiático. A partir de um breve levantamento historiográfico sobre a medievística brasileira acerca da História Global, esta comunicação visa apresentar aspectos gerais sobre o relato de viagem, suas motivações e os envolvidos, a atuação de Xuanzang no palácio Tang e sua rota pela Ásia. Além disso, discorro sobre alguns trechos de Xuanzang relacionados mais diretamente ao objetivo geral de pesquisa, à luz da História Medieval Global.
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: 2º Sala 04;23 Sep / TER;09:00 às 12:00h;4578;As estrelas egípcias: a importância da mídia na formação da figura da celebridade no Egito do entreguerras.;MURILO SEBE BON MEIHY;RAFANE DA SILVA NUNES;A pesquisa tem por objetivo investigar a elevação de artistas femininas ao status de “celebridades” no Egito do entreguerras. O trabalho faz parte do projeto de pesquisa intitulado “As estrelas do Egito: como a mídia egípcia elevou dançarinas ao status de ‘celebridades’ (1920–1930)”, aprovado em 2025 no Programa de Pós-Graduação em História Social da UFRJ (PPGHIS/UFRJ), e é desenvolvida no Laboratório de Estudos Orientais – Azimute (UFRJ), sob a orientação do Prof. Dr. Murilo Sebe Bon Meihy. Ao analisar especificamente o ramo do entretenimento do Cairo a partir da década de 1920, foi observado o surgimento de um tipo de conteúdo midiático focado nos bastidores do entretenimento, paralelamente à transformação artística, a melhoria dos meios de comunicação e a transformação social. Nesse contexto, este projeto pretende investigar a fama de artistas femininas no Egito por meio da revista egípcia al-Kawākib, publicada pela primeira vez em 1932. Nossa perspectiva teórica tem por base dois conceitos principais: “celebridade” e “modernidade”. Por “celebridade”, considera um fenômeno que “apareceu ao longo do século XVIII, no contexto de uma profunda transformação do espaço público e dos primeiros desenvolvimentos do comércio de entretenimentos” (LILT, 2018, p. 17). Por outro lado, longe de estabelecer uma relação dicotômica entre tradição e modernidade, partimos da perspectiva de Al-Jabri (1997, p. 29) de que “modernidade” significa “elaborar um método e uma visão modernas de tradição”. Dessa forma, serão consideradas as especificidades que levaram o Egito à sua própria concepção do ser “moderno” e as suas consequências no âmbito social e cultural, como no caso da figura da celebridade. Como hipótese central, considera que as condições necessárias para que a artista feminina egípcia pudesse alcançar o status de “celebridade” teriam ocorrido na década de 1930, possíveis a partir de três principais tópicos: o processo de individualização do artista nos clubes de entretenimento e no cinema, a ampliação e modernização dos meios de comunicação e a emergência de uma nova classe de consumidores.
CFCH / Escola de Serviço Social (ESS) - Anexo Bloco: Anexo Andar: 2º Sala 04;23 Sep / TER;09:00 às 12:00h;5177;O COMPUTADOR E O ACASO: PROCESSO DE CRIAÇÃO DE MERCE CUNNINGHAM AUTORES E ORIENTADORES: GABRIELA LIRIO GURGEL MONTEIRO,ISADORA BARROS AGUIAR TRABALHO: 6189 TITULO: O SUJEITO ENTRE PALAVRAS: UMA APOSTA NA ESCUTA ÉTICA E POLÍTICA;BIANCA MALTA BRAGA;FABIO MALCHER;Merce Cunningham é considerado um dos coreógrafos mais importantes da história da dança. Com uma carreira que se estendeu dos anos 1930 até os anos 2000, foi uma figura central no movimento da dança moderna, que buscava ressignificar essa linguagem artística e romper com a rigidez do balé clássico. Um dos aspectos mais marcantes de sua abordagem foi a separação entre os elementos da obra. Em suas criações, música e coreografia eram desenvolvidas de forma independente, sendo reunidas apenas no momento da estreia. Ele também ficou conhecido pelo uso do acaso como ferramenta composicional — recorrendo a sorteios, dados e “cara ou coroa” para decidir aspectos como a ordem sequencial dos movimentos e o número de bailarinos que dançariam. Além de suas inovações na linguagem coreográfica, Cunningham foi um dos primeiros artistas a explorar o uso de tecnologias digitais no processo de criação e apresentação de obras. Seus trabalhos incorporaram projeções de vídeo, imagens e, especialmente, softwares que permitiam o registro e a criação de movimentos, antecipando discussões contemporâneas sobre a relação entre corpo e tecnologia na cena artística. Nas últimas décadas, o uso de dispositivos digitais — como softwares interativos, telas e projeções — tornou-se cada vez mais presente nos palcos. A relação entre corpo e máquina passou a ser amplamente explorada, ampliando as possibilidades expressivas do corpo em cena. Nesse contexto, o trabalho de Cunningham ganha relevância não apenas por seu pioneirismo, mas também por demonstrar que essas ferramentas não substituem a criação humana, e sim a potencializam, oferecendo novas possibilidades de experimentação artística. Esta pesquisa tem como objetivo investigar como o computador e as tecnologias digitais podem ser incorporados ao processo criativo, sem contudo substituir a subjetividade do artista. Para isso, utilizo-me da análise da obra artística de Merce Cunningham como ponto de partida. Como metodologia, realizo pesquisa bibliográfica somada à análise de vídeos e entrevistas do coreógrafo. A proposta é a de refletir sobre como as tecnologias digitais podem se tornar aliadas na elaboração da movimentação cênica em obras de dança ou teatro.
