Local;Data;Horário;ID do Trabalho;Título;Autor(es);Orientador(es);Resumo
JMM Bloco: Andar: 328;22 Sep / SEG;14h às 17h;4427;Projeto urbanos e a destituição de direitos nos fenômenos urbanos da atualidade;"ANA CAROLINA RIBEIRO DA SILVA; DANIELLE AMORIM RODRIGUES; DENISE BARCELLOS PINHEIRO MACHADO; JANINE SANTOS BELARMINO DA SILVA";VITóRIA MARTINS LEãO;"O trabalho é desenvolvido no âmbito do Laboratório de Projetos Urbanos (LAPU/FAU-UFRJ), que se dedica à reflexão teórica e metodológica sobre práticas urbanísticas e seus impactos na produção e transformação dos espaços urbanos. Estudamos o projeto urbano, seu significado e seu potencial de trazer respostas aos temas da cidade e da metrópole contemporânea. A questão dos direitos urbanos é fator importante na produção do espaço das cidades, e em consequência, afeta diretamente a formulação e implementação de projetos urbanos. Neste trabalho vamos abordar as Cracolândias das cidades do Rio de Janeiro e São Paulo como objeto analítico e ferramenta metodológica para compreender os processos de destituição de direitos nos fenômenos urbanos da atualidade. O objetivo é mapear as localizações e os deslocamentos dessas territorialidades, identificando agentes envolvidos, conflitos e interesses que permeiam as estigmatizações e intervenções sobre esses espaços. Busca-se ainda analisar os principais projetos urbanos e políticas de ""revitalização"" implantados ou previstos para essas áreas, seus discursos justificadores e as relações com processos de valorização imobiliária e expulsão de populações vulnerabilizadas. Além disso, pretende-se representar as dinâmicas internas desses espaços por meio de esquemas gráficos e diagramas que ajudem a compreender seu funcionamento espacial. No contexto da pesquisa, as áreas serão analisadas por meio da análise cartográfica, ida a campo, levantamento de dados primários e leitura crítica sobre esses territórios. A contribuição deste trabalho concentra-se na elaboração de cartografias e diagramas georreferenciados que revelam disputas e contradições nesses territórios. Como primeira etapa, serão mapeadas as localidades e deslocamentos das cracolândias, através de reportagens publicadas em jornais nacionais e estaduais, a partir de 2018, escolhidas pelo alcance na divulgação de informações e construção de discursos. A pesquisa será feita a partir da palavra-chave “cracolândia”. Nessas reportagens, serão mapeadas as localidades identificadas como cracolândias, os deslocamentos apontados, os agentes que atribuem essas nomeações, os contextos em que surgem e os estigmas associados. Com base nesses dados, serão produzidos mapas e camadas analíticas estruturadas a partir das categorias extraídas das reportagens, permitindo análise crítica das dinâmicas territoriais, dos discursos midiáticos e dos conflitos em torno dessas territorialidades. Pretende-se aprimorar metodologicamente a representação desses territórios e de seus percursos e propor novas etapas e camadas. Os mapas produzidos funcionarão como diagramas georreferenciados de categorias, elementos e relações, buscando contribuir para a crítica a projetos urbanos e discursos que violam direitos e invisibilizam territórios e populações consideradas indesejáveis."
JMM Bloco: Andar: auditório Paulo Santos;22 Sep / SEG;14h às 17h;1868;Arquitetura Contemporânea no Brasil e passados presentes − Projeto de memoriais por Gustavo Penna AUTORES E ORIENTADORES: FABIOLA DO VALLE ZONNO,LORENA NUNES AGUIAR TRABALHO: 1913 TITULO: ARQUITETURA CONTEMPORÂNEA NO BRASIL E PASSADOS PRESENTES − O MUSEU DE CONGONHAS E O MUSEU DE SANT`ANA POR GUSTAVO PENNA;FABIOLA DO VALLE ZONNO;GABRIEL COSENZA PEREIRA DIAS;"A pesquisa Arquitetura Contemporânea no Brasil e passados presentes, desenvolvida no âmbito do PROARQ FAU UFRJ, tem como tema projeto e memória e como uma de suas linhas de investigação a produção de memoriais contemporâneos. No recorte brasileiro, a partir da década de 1980, o trabalho objetiva reconhecer modos de operação, em diálogo, com a situação específica e o pensamento criativo dos arquitetos a partir da cultura arquitetônica e artística de modo ampliado. A pesquisa aborda os projetos caso a caso através de materiais desenvolvidos pelos estudantes como linhas do tempo, análises das obras - a partir da documentação iconográfica - e o modo como elaboram os valores e sentidos a serem rememorados, além de montagens de imagens com vistas às interpretações sobre a linguagem dos arquitetos. Durante o desenvolvimento da pesquisa foram mapeados diversos escritórios que atuam em projetos contemporâneos relacionados à memória, e após essa análise foi reconhecida a produção do arquiteto Gustavo Penna como relevante para a discussão da monumentalidade. A partir desse recorte, este trabalho concentra-se na análise de duas obras: o “Memorial da Imigração Japonesa” (2007), em Belo Horizonte (MG) - que segundo o arquiteto celebra a amizade entre o Japão e o estado de Minas Gerais e o que essa relação foi capaz de construir de concreto e imaterial - e o “Memorial de Brumadinho” (2020), em Brumadinho (MG) - um marco de luta e luto que homenageia a memória das vítimas do rompimento da Barragem I, em 2019, estimulando uma reflexão profunda sobre a tragédia e seus impactos na sociedade e no meio ambiente. Tais projetos são estudados a partir do papel e dos valores que manifestam na contemporaneidade, e como promovem experiências enquanto fenômeno - que envolve materialidade, formas e luz. A leitura dos projetos parte do reconhecimento de sentidos culturais e ""valores afetivos, cognitivos, formais, pragmáticos, éticos” (MENESES, 2009); os memoriais são lugares de rememoração, projetados para provocar reflexão, silêncio e diálogo com o público (ZONNO, 2023). Tem-se como resultado parcial o debate sobre os projetos de memoriais realizados por Gustavo Penna, contextualizando-os não apenas como um marco arquitetônico, mas também como dispositivos que trazem à tona memórias, através da imersão, permitindo que o corpo participe na construção de sentidos, gerando no futuro uma discussão crítica (que pode ter artigos científicos como produtos)."
JMM Bloco: Andar: auditório Paulo Santos;22 Sep / SEG;14h às 17h;3028;O Condomínio Casa Alta de Sergio Bernardes;"MARIA CRISTINA NASCENTES CABRAL; MILLENA AVENDANO DE CARVALHO";TOMAS URGAL;Este trabalho tem como objetivo principal realizar uma análise aprofundada do edifício residencial multifamiliar Casa Alta, projetado em 1963 pelo arquiteto Sérgio Bernardes, figura de destaque na vertente tardia da Arquitetura Moderna no Brasil. Entre os objetivos específicos, destaca-se a intenção de investigar, com maior profundidade, a inserção do edifício no contexto urbano, bem como examinar sua complexa configuração espacial e arquitetônica. Apresentado por Bernardes como um “loteamento e concreto”, possibilita layouts diferentes para as plantas das unidades habitacionais bem como tipos de fechamentos diferentes à escolha do cliente, com forte característica inventiva e de liberdade para a época. A análise identifica os principais métodos construtivos empregados e as características morfológicas e distributivas, O estudo busca ainda reconstruir o histórico da edificação e dos agentes envolvidos na concepção e execução do projeto. O empreendimento foi financiado pela COPEG - Companhia Progresso do Estado da Guanabara e construído pela Engenharia Melman Osório S.A. O estudo se apoia nas fontes primárias do fundo Sergio Bernardes existente no Núcleo de Pesquisa e Documentação (NPD) da Faculdade de Arquitetura e Urbanismo da Universidade Federal do Rio de Janeiro (FAU UFRJ). Além da documentação do NPD, o estudo será complementado com referências de periódicos especializados e publicações de arquitetura. O processo de pesquisa envolve diversas etapas, como o levantamento e revisão de dados, pesquisa sobre as relações dos agentes envolvidos, visitas técnicas ao local, análises dos processos de concepção e desenvolvimento do projeto e elaboração de representações gráficas que auxiliam na compreensão da obra, incluindo o redesenho do projeto. Por fim, cabe ressaltar que esta pesquisa ainda se encontra em desenvolvimento e constitui o aprofundamento de um estudo anteriormente apresentado na última edição da Semana de Integração Acadêmica da UFRJ (SIAC) e no 8o. Enanparq, ambos em 2024, como resultados preliminares. A continuidade do trabalho visa aprofundar a interpretação já realizada, e responder às inquietações que surgiram do estudo inicial da obra: como, com quem e em quais contextos foi desenvolvida.
JMM Bloco: Andar: auditório Paulo Santos;22 Sep / SEG;14h às 17h;3406;ARQUITETURAS PARA UMA CIDADE;"LUISA BAUER PACHECO; MARA OLIVEIRA ESKINAZI; NATHALIA GLATHARDT DE AZEREDO XAVIER";SOFIA SANCHES BARRETO;"Com os “Cinco Pontos da Nova Arquitetura”, Le Corbusier conferiu ao térreo livre um papel emblemático, ao romper com o padrão tradicional de rua- corredor e da fachada como limite rígido da edificação. A introdução dos pilotis como elementos de transição permitiu que o pavimento térreo passasse a mediar de forma mais fluida os espaços interno e externo, promovendo novas relações entre o edifício e a cidade. Essa abordagem foi assimilada criticamente pelos arquitetos da escola moderna carioca, resultando em térreos que propunham verdadeiros espaços urbanos articulados e habitáveis (COMAS, 2006). Mais do que soluções estruturais, os pilotis tornaram-se dispositivos simbólicos, expressando o desejo de uma arquitetura aberta à cidade, que atuasse como elemento de articulação entre o público e o privado, de forma permeável e visualmente contínua (CANTERGIANI, 2021). Este estudo recai sobre pavimentos térreos de edifícios significativos da produção residencial moderna carioca: João Mendes Magalhães (1951), Sambaíba (1953), Panorama (1955) e Parque Guinle (1956-1962), dos Irmãos Roberto; Nova Cintra (1948), Bristol (1950) e Caledônia (1954), de Lúcio Costa; Antônio Ceppas (1952), de Jorge Machado Moreira; e Pedregulho (1947), de Affonso Eduardo Reidy. A pesquisa investiga como essas obras desenham o solo urbano com soluções que ativam o térreo e qualificam sua relação com o entorno, evidenciando padrões, diferenças e singularidades. A análise parte da ideia de que tais edifícios contribuem com a cidade não apenas por sua volumetria, mas também pela relação entre seus térreos e o espaço urbano. A permeabilidade é observada sob os aspectos físico (acessos), visual (transparência) e formal (alternância entre cheios e vazios), incluindo recursos como recuos, jardins, pilotis e planos de fluxo. A metodologia combina levantamento gráfico existente (plantas, cortes, fotografias), visitas in loco e produção de redesenhos técnicos e detalhamentos. Até o momento, a pesquisa resultou em um acervo gráfico e analítico consistente, com redesenhos atualizados e sistematização de estratégias projetuais voltadas à mediação entre o espaço público e o privado. Este trabalho integra a pesquisa “A fachada como interface: repertório de projeto” e busca estruturar um repertório de soluções aplicadas ao pavimento térreo, com potencial de uso em estudos futuros. A pesquisa é desenvolvida de forma colaborativa, com contribuições equivalentes dos integrantes em todas as etapas: levantamento histórico, redesenho e análise crítica."
JMM Bloco: Andar: auditório Paulo Santos;22 Sep / SEG;14h às 17h;3484;Habitação em Transformação: Edifícios Modernos Cariocas como Infra Estruturas Vivas? AUTORES E ORIENTADORES: ANA BEATRIZ ROCHA BULLé,MARA OLIVEIRA ESKINAZI,MIKAELE RODRIGUES BARBOSA,RAFAEL RODRIGUES GONCALVES TRABALHO: 3590 TITULO: Quarto reversível e trabalho doméstico;"JONAS DELECAVE DE AMORIM; MARIANA CABRAL DA SILVA PEIXOTO";THAYS ALMEIDA MONTICELI;"Esta pesquisa investiga as transformações ocorridas em edifícios residenciais modernos no Rio de Janeiro, com o objetivo de compreender se — e de que forma — essas edificações se comportam como infra estruturas vivas, conforme o conceito proposto por Carlos Alberto Maciel. Segundo o autor, determinadas estratégias da arquitetura moderna brasileira resultaram em um efeito colateral não previsto: “uma grande abertura à possibilidade de mudança de uso e à apropriação dos seus espaços que a diferencia significativamente das produções modernas dos países do hemisfério norte” (MACIEL, 2015, p. 101). Parte-se da hipótese de que esses edifícios podem ser compreendidos como organismos vivos, sujeitos a transformações contínuas em resposta ao tempo, ao uso e às necessidades cotidianas dos habitantes. A investigação insere-se na pesquisa maior “A fachada como interface: repertório de projeto”, que tem como foco a análise dos planos de fechamento em edifícios residenciais da arquitetura moderna brasileira. No presente recorte, concentramo-nos em exemplares localizados na cidade do Rio de Janeiro que apresentam transformações significativas em seus térreos, fachadas e, em alguns casos, nos espaços internos. Os edifícios analisados são: Edifício Jarau (1950); Edifício Piancó (1949); Edifício Mamanguape (1950); Edifício Guarabira (1950); Edifício Dona Fátima e Edifício Finúsia (1951); Edifício Barão de Gravatá (1952) e Edifício João Mendes Magalhães (1951). A metodologia adotada parte de uma abordagem comparativa entre o projeto original, o edifício construído e seu estado atual. A análise será desenvolvida a partir de registros fotográficos e redesenhos produzidos tanto por meio de visitas in loco — documentando a situação presente dos edifícios — quanto com base em materiais gráficos de época provenientes de diferentes fontes, o acervo do NPD/FAU-UFRJ e outras publicações e arquivos documentais. Nosso objetivo é compreender a capacidade de adaptação — funcional, material e simbólica — desses edifícios ao longo do tempo. As transformações observadas abrangem desde alterações internas até intervenções nos pilotis, substituição de materiais nas fachadas, instalação de equipamentos e modificações nos elementos de vedação. Nem toda alteração implica mudança de uso: muitas são respostas práticas a demandas de manutenção, segurança ou economia. O conceito de infraestrutura viva é aqui empregado como lente de leitura e hipótese investigativa, e não como afirmação definitiva. Cada edifício será examinado em sua especificidade, com a proposta de construir uma análise crítica das permanências e transformações, valorizando a complexidade dos ciclos de vida dessas arquiteturas, para além de uma simples defesa da preservação ou denúncia da descaracterização."
Faculdade de Letras Bloco: F Andar: 1 103;23 Sep / TER;09:00 às 12:00h;788;PRODUÇÃO TEXTUAL COM ACESSIBILIDADE: PRÁTICAS DA MONITORIA DE APOIO PEDAGÓGICO DA FACULDADE DE LETRAS;MARIA EDUARDA PINHEIRO RODRIGUES;VALERIA FERNANDES NUNES;"A acessibilidade em materiais didáticos é fundamental para garantir o direito à educação, conforme previsto na legislação (Lei Brasileira de Inclusão da Pessoa com Deficiência - Lei nº 13.146/2015; alteração na Lei de Diretrizes e Bases da Educação Nacional para dispor sobre a modalidade de educação bilíngue de surdos - Lei nº 14.191/ 2021). Ademais, pesquisas sobre recursos educacionais em formatos acessíveis vêm ganhando espaço no território nacional tanto na Educação Básica como no Ensino Superior. Diante disso, como estudante da licenciatura em Letras (Português-Literaturas) da UFRJ, monitora de Produção Textual do Apoio Acadêmico da Faculdade de Letras e participante do grupo de pesquisa “Surdez & Acessibilidade” (UFRJ/CNPq) e do projeto de extensão “Sinalart – Sinalizando Artes”, venho estudando nesses espaços sobre a relevância do acesso a materiais didáticos em formatos acessíveis. Sendo assim, nesta pesquisa, investigo recursos e materiais didáticos disponibilizados para o ensino de produção textual na Monitoria de Apoio Pedagógico da Faculdade de Letras, focando principalmente no público surdo. Essa monitoria auxilia os discentes na resolução de dúvidas relacionadas à produção de textos em Língua Portuguesa e também disponibiliza de forma gratuita e pública materiais didáticos em seu site. Na metodologia deste estudo, empregamos uma pesquisa documental porque os dados coletados são materiais disponibilizados pela monitoria. Analisamos os materiais didáticos disponibilizados no site, sendo eles videoaulas, textos e exercícios. Quanto à abordagem, este trabalho se caracteriza como uma pesquisa qualitativa, pois gera ações para descrever, para compreender e para explicar o nível de acessibilidade encontrado. Sobre a fundamentação teórica, esta pesquisa tem como base estudos sobre acessibilidade (Silva, 2024) e produção textual (Val, 2006). Em relação aos estudos sobre acessibilidade, compreendemos que os indivíduos têm direito ao acesso à língua escrita tanto quanto a falada. Por isso, o direito linguístico se desenvolve em um contexto que valoriza a diversidade e promove liberdades (Garcia; Martins, 2022). Logo, dentre os diversos tipos de materiais didáticos, por exemplo, é necessário refletir sobre acessibilidade em videoaulas empregando recursos como legendas ou observando se há a interpretação em Libras. Os resultados preliminares apontam que os materiais analisados nesta monitoria ainda necessitam de acessibilidade. Dessa forma, esta pesquisa contribui para o estudo de materiais didáticos acessíveis que não apenas cumprem um preceito legal, mas também valorizam a diversidade, promovendo a equidade no processo de ensino-aprendizagem e assegurando a participação plena de todos os alunos no ambiente educacional."
Faculdade de Letras Bloco: F Andar: 1 103;23 Sep / TER;09:00 às 12:00h;855;MONITORIA NA DISCIPLINA ARTE NA AMÉRICA LATINA II: ELABORAÇÃO E DISPONIBILIZAÇÃO DE MATERIAL DIDÁTICO;LUIZA MARIA FERNANDA LIMA DE QUEIROZ;PATRICIA LEAL AZEVEDO CORRÊA;A disciplina obrigatória “Arte na América Latina II” integra a grade do Bacharelado em História da Arte da Escola de Belas Artes da UFRJ e se concentra no estudo das artes visuais durante e após o processo de independência e formação dos estados nacionais latino- americanos, com ênfase na produção artística e no seu debate teórico e crítico ao longo dos séculos XIX, XX e XXI. As atividades de monitoria desenvolvidas para essa disciplina têm como objetivo auxiliar o processo de elaboração, organização e disponibilização de material didático para os estudantes. O ponto de partida é o material já produzido ao longo dos anos de docência da professora responsável por essa disciplina: pastas de imagens e textos que se encontram disponíveis online e um conjunto de aulas gravadas que foram produzidas durante o período da pandemia covid-19, mas depois ficaram inacessíveis aos estudantes. A proposta da monitoria envolve atividades diversas, incluindo a transcrição das 40 horas de aulas gravadas, a edição dos textos transcritos e a atualização e complementação do material pedagógico disponibilizado aos estudantes de maneira remota. O objetivo do trabalho se desdobra nas etapas: em primeiro lugar, converter os conteúdos em áudio para o formato textual e, em seguida, reunir, editar e sintetizá-los visando futuramente transformá-los em uma publicação didática que poderia vir a ser um guia de estudos dos movimentos artísticos na América Latina ou posteriormente originar um livro. Paralelamente ao trabalho de transcrição e edição das aulas gravadas, aprimoram-se os recursos pedagógicos para os discentes da disciplina, por meio do levantamento e da identificação de imagens para serem adicionadas às pastas de aula, de modo a se ampliarem as referências visuais e se corrigirem falhas nos dados atualmente fornecidos. Em relação à execução do trabalho da monitoria, é realizado principalmente à distância devido à necessidade da conexão com a internet com ajuda de programas designados em conjunto com a orientadora. Pretende-se, portanto, que o trabalho resulte em um material final sintetizado a fim de organizar, conservar e transmitir os conhecimentos sobre a disciplina. A importância da realização dessas atividades enquanto bolsista do Programa de Monitoria é, além do compromisso com a aprendizagem dos estudantes da Escola de Belas Artes, tornar esse conhecimento científico mais acessível e democrático.
Faculdade de Letras Bloco: F Andar: 1 103;23 Sep / TER;09:00 às 12:00h;2230;Didática lúdica como ponte: estratégias para o desenvolvimento linguístico infantil no ensino de alemão AUTORES E ORIENTADORES: JACQUELINE RIBEIRO CERQUEIRA,JULIANA FALCAO DA COSTA DE SOUZA,KAROLAYNE CRISTINE KLABIN DA SILVA,MERGENFEL A. VAZ FERREIRA,YURI PENA FABIAO TRABALHO: 2249 TITULO: MITOLOGIA GRECO−ROMANA E MEDIAÇÃO LITERÁRIA: UMA EXPERIÊNCIA COM ESTUDANTES DO 6º ANO;"ANA PAULA DA SILVA FREITAS; GABRIEL GONCALVES BAPTISTA";KATIA TEONIA COSTA DE AZEVEDO;"O presente projeto, que vem sendo desenvolvido no âmbito do Subprojeto PIBID Interdisciplinar de Línguas Adicionais com Crianças, tem como objetivo a elaboração de materiais didáticos que integrem elementos lúdicos ao ensino da língua alemã para alunas/os do Ensino Fundamental 1. A concepção desta proposta surgiu a partir das observações realizadas pelos bolsistas do PIBID nas aulas de alemão do CIEP Oswald de Andrade (localizado em Anchieta, Rio de Janeiro). Durante muitas das atividades que integravam brincadeiras, músicas e interações em língua alemã, os estagiários notaram que o uso de elementos lúdicos contribui significativamente para a aprendizagem das crianças, promovendo um engajamento mais espontâneo e afetivo com o idioma. No entanto, a não adoção de um livro didático para o ensino de alemão tem como consequência uma grande carga laboral para os professores que precisam desenvolver todos os seus materiais. Assim, nossa proposta, que tem como base as teorias de Piaget e Vygotsky, especialmente em relação ao conceito de mediação simbólica e ao papel da brincadeira no desenvolvimento cognitivo (Piaget, 1964), visa à criação de atividades didáticas de alemão que possam ser utilizadas por professores e estagiários para o ensino de língua/cultura alemã e que possam combinar conteúdos léxicogramaticais com aspectos culturais e artísticos. As atividades incluem, por exemplo, poemas, jogos, músicas, contos de fadas, entre outros recursos, buscando valorizar a criatividade e a expressão subjetiva da criança. Dessa forma, busca-se promover um ensino de línguas que articule o lúdico, o afetivo e o desenvolvimento linguístico de maneira significativa e inovadora. Partindo de abordagens pedagógicas alternativas, tais como as metodologias ativas (Bacich; Moran, 2018), que enfatizam aspectos como interação e afetividade, nosso projeto se apoia na concepção de que “a brincadeira é uma atividade central no desenvolvimento da criança” (Vygotsky, 1978). Assim, pretende-se desenvolver materiais que estimulem o uso da língua alemã no cotidiano da sala de aula, promovendo e ampliando o vínculo entre a criança e o idioma aprendido/estudado."
Faculdade de Letras Bloco: F Andar: 1 103;23 Sep / TER;09:00 às 12:00h;3413;Conscientizando e popularizando saberes por meio da cultura “pop”: oficina de combate ao preconceito linguístico na Educação Básica;"ANA PAULA QUADROS GOMES; BEATRIZ PROTTI CHRISTINO; CAIO KOROL GONÇALVES DA SILVA";EDUARDA SANTOS CASTRO LIMA;"Tendo em vista que uma das metas da Extensão Universitária é popularizar o conhecimento científico, o projeto “Ações de Combate ao Preconceito Linguístico” tem como uma de suas frentes a elaboração de oficinas e sua posterior execução em escolas públicas parceiras, trocando com os estudantes da Educação Básica a respeito da variabilidade linguística no Português Brasileiro. Este trabalho, então, apresenta as oficinas executadas nas escolas municipais (E. M.) Parque Bonneville e Manoel Francisco da Silveira, localizadas em Magé (RJ), em 2024.2. Focalizam-se os desafios enfrentados pelos extensionistas durante as oficinas e o impacto que a extensão tem sobre os alunos do Ensino Fundamental II (6º ao 9º ano), destacando a cultura “pop” como aliada na aproximação do conhecimento linguístico dos alunos. Participaram da elaboração da oficina dez extensionistas, que se reuniam semanalmente via Google Meet, sob a orientação do professor Caio Korol e da monitora-bolsista PROFAEX Eduarda Santos. A execução da atividade da oficina se deu em outubro de 2024 e contou com a presença de cinco extensionistas em cada escola. As oficinas foram divididas em três atividades. A primeira consistiu numa contextualização sobre o que é preconceito linguístico, a partir de materiais audiovisuais da cultura ""pop"" que ilustravam alguns tipos de variação linguística a fim de que os estudantes passassem a conhecer outros falares. Por exemplo, para a variação diacrônica, foram comparadas as músicas “Lacinho Cor de Rosa” (1959), de Cely Campello, e a música “Idiota” (2023), de Jão. A segunda atividade consistiu em um jogo envolvendo fenômenos sintáticos variáveis, em que os alunos deveriam completar frases com as formas linguísticas que considerassem mais adequadas. Com base no que foi discutido durante as duas primeiras atividades, fez- se um quiz de verdadeiro ou falso, com questões sobre variação e preconceito linguístico. No entanto, durante a execução das atividades, os extensionistas enfrentaram desafios. Na Manoel Francisco, por exemplo, em função de questões envolvendo a conexão com a internet e a projeção de materiais digitais, a oficina ocorreu no pátio, em formato de gincana. Na Bonneville a turma inicialmente não se mostrou participativa, levando a adaptações no formato do jogo de verdadeiro ou falso, que ficou mais atrativo. Com essas alterações na dinâmicas, em ambas as escolas a resposta cresceu. Ao fim, a contextualização por meio do uso da cultura “pop” gerou um excelente engajamento e entendimento do conteúdo. O diálogo entre os alunos e os extensionistas evidenciou que os jovens tinham conhecimento intuitivo sobre a variação linguística e que, quando os extensionistas aproximaram o conteúdo da realidade dos estudantes, com a cultura “pop”,perceber maior participação e interesse. A partir da troca com os estudantes, a ação fortaleceu o respeito à diversidade linguística, evidenciando a relevância da troca entre a Universidade e a Educação Básica."
Faculdade de Letras Bloco: F Andar: 1 103;23 Sep / TER;09:00 às 12:00h;5231;OFFSINA E O ROTEIRO COMO TECNOLOGIA PARA LEITURA EM SALA DE AULA;PAULO MAIA;VICTORIA GONCALVES DA SILVEIRA;O projeto “OFFSINA: práticas de leitura da literatura e cinema em sala de aula” é uma ação do Grupo de Educação Multimídia (GEM) que visa desenvolver soluções metodológicas para o problema de formação de leitores no Brasil. Para isso, fizemos a adaptação do conceito de Tradução Intersemiótica (Jakobson, 1965) em oficinas artísticas de transposição da linguagem literária para a linguagem cinematográfica. Os objetivos do projeto com essas atividades são o engajamento leitor e a adesão à literatura dos estudantes, que são a insistência na leitura e uso do texto literario como repertório, respectivamente. Além disso contribuímos com a formação de professores de linguagens e com a formação continuada dos professores da rede pública. Esperamos que a partir das oficinas realizadas possamos coletar dados comparativos entre estudantes das escolas públicas parceiras e universitários. Assim, será possível identificar problemas e avanços na educação, principalmente com a articulação da oficina. Em alinhamento a isso, pretendo mostrar as potencialidades do roteiro de dobradinha (técnica de animação em duas imagens) como atividade de leitura em sala de aula (Santos et al, 2019, p.43-74). Isso se dará por meio da apresentação dos dados quantitativos e qualitativos coletados nas oficinas aplicadas na escola João Borges de Moraes na Maré e na Feira de extensão da Faculdade de Letras em 2025 e a devida comparação entre os grupos, comentando desafios e avanços na pesquisa.
Faculdade de Letras Bloco: F Andar: 1 109;23 Sep / TER;09:00 às 12:00h;39;Relato de Experiência: Os principais desafios e observações de um extensionista do projeto Universidade na Base no Instituto Mãos Unidas.;ARACELI CRISTINA DE SOUSA FERREIRA;ISABELLA DA SILVA LONGUE;O Projeto de Extensão “Universidade na Base” é fruto de uma parceria entre a Universidade Federal do Rio de Janeiro (UFRJ) e o Instituto Mãos Unidas (IMU), e representa uma das frentes de atuação do Instituto que beneficia mais de 600 famílias de nove comunidades da Zona Oeste do Rio de Janeiro. Além do reforço escolar, o projeto oferece atendimentos voltados para as principais necessidades dessas comunidades. As aulas de reforço em Língua Portuguesa e Matemática são ministradas por voluntários e estudantes extensionistas, contemplando crianças, adolescentes e jovens, desde o processo de alfabetização até o apoio na busca pelo primeiro emprego. A colaboração com a UFRJ surgiu para suprir uma lacuna identificada pelo IMU: a escassez de voluntários com formação específica na área da educação. Nesse contexto, o projeto convida estudantes de cursos de Licenciatura a atuarem diretamente nas aulas, contribuindo com estratégias pedagógicas que fortalecem o processo de ensino-aprendizagem. Este trabalho constitui um relato de experiência e observação da atuação de uma dessas extensionistas. A partir disso, algumas perguntas orientam a reflexão sobre a vivência no projeto: De que forma essa participação contribuiu para a formação da estudante? Como o contato direto com pais, alunos e demais voluntários ampliou sua percepção sobre a prática docente? E de que maneira ela mesma pôde colaborar com a evolução do projeto e do espaço em que está inserida? Compreendendo que a educação vai além da transmissão de conteúdos formais, torna-se evidente que esse projeto estabelece uma via de mão dupla: contribui para o desenvolvimento dos alunos atendidos e, ao mesmo tempo, enriquece a formação dos licenciandos. A experiência prática, especialmente no campo educacional, é fundamental para a aprendizagem e preparação de futuros professores da educação básica. Assim, iniciativas como essa não apenas impactam positivamente as comunidades atendidas, mas também proporcionam um espaço valioso de formação docente. Embora o projeto ainda esteja em desenvolvimento e não disponha de dados finais sobre os impactos da atuação dos extensionistas, os resultados preliminares indicam avanços significativos. A análise das atividades desenvolvidas pelos estudantes aponta uma tendência positiva de evolução nas competências em Língua Portuguesa e Matemática. Além disso, depoimentos de coordenadores, estudantes e famílias reforçam a importância da parceria entre a universidade e o Instituto, evidenciando seu papel transformador tanto na comunidade quanto na formação dos futuros educadores.
